STATIONS_ID;MESS_DATUM;QN_592;ATMO_STRAHL;FD_STRAHL;FG_STRAHL;SD_STRAHL;eor
        853;19810413;    1;     -999;     -999;   801.00;    0.0;eor
        853;19810414;    1;     -999;     -999;     -999;   12.1;eor
        853;19810415;    1;     -999;     -999;  2251.00;   12.1;eor
        853;19810416;    1;     -999;     -999;  1757.00;    7.1;eor
        853;19810417;    1;     -999;     -999;  1593.00;    5.8;eor
        853;19810418;    1;     -999;     -999;  1589.00;    5.5;eor
        853;19810419;    1;     -999;     -999;   928.00;    0.3;eor
        853;19810420;    1;     -999;     -999;  1719.00;    6.4;eor
        853;19810421;    1;     -999;     -999;     -999;   11.9;eor
        853;19810422;    1;     -999;     -999;     -999;    3.9;eor
        853;19810423;    1;     -999;     -999;     -999;    0.0;eor
        853;19810424;    1;     -999;     -999;     -999;    9.0;eor
        853;19810425;    1;     -999;     -999;     -999;    5.0;eor
        853;19810426;    1;     -999;     -999;     -999;   10.1;eor
        853;19810427;    1;     -999;     -999;     -999;    0.0;eor
        853;19810428;    1;     -999;     -999;     -999;    5.9;eor
        853;19810429;    1;     -999;     -999;     -999;    0.0;eor
        853;19810430;    1;     -999;     -999;   310.00;    0.0;eor
        853;19810501;    1;     -999;     -999;   745.00;    2.6;eor
        853;19810502;    1;     -999;     -999;  1979.00;    8.0;eor
        853;19810503;    1;     -999;     -999;  2155.00;    8.6;eor
        853;19810504;    1;     -999;     -999;  1154.00;    2.1;eor
        853;19810505;    1;     -999;     -999;  1473.00;    4.7;eor
        853;19810506;    1;     -999;     -999;  2195.00;    6.4;eor
        853;19810507;    1;     -999;     -999;  2384.00;    8.4;eor
        853;19810508;    1;     -999;     -999;  2574.00;   10.4;eor
        853;19810509;    1;     -999;     -999;  2562.00;   12.2;eor
        853;19810510;    1;     -999;     -999;  2736.00;   12.9;eor
        853;19810511;    1;     -999;     -999;  2644.00;   12.4;eor
        853;19810512;    1;     -999;     -999;  2246.00;   10.8;eor
        853;19810513;    1;     -999;     -999;  1739.00;    6.7;eor
        853;19810514;    1;     -999;     -999;  1807.00;    6.8;eor
        853;19810515;    1;     -999;     -999;  1306.00;    2.9;eor
        853;19810516;    1;     -999;     -999;  1781.00;    6.0;eor
        853;19810517;    1;     -999;     -999;  1004.00;    0.8;eor
        853;19810518;    1;     -999;     -999;  2727.00;   13.5;eor
        853;19810519;    1;     -999;     -999;  2731.00;   13.1;eor
        853;19810520;    1;     -999;     -999;  2610.00;   12.1;eor
        853;19810521;    1;     -999;     -999;  2292.00;    9.7;eor
        853;19810522;    1;     -999;     -999;  1430.00;    5.7;eor
        853;19810523;    1;     -999;     -999;  1565.00;    3.5;eor
        853;19810524;    1;     -999;     -999;   966.00;    1.0;eor
        853;19810525;    1;     -999;     -999;   924.00;    0.1;eor
        853;19810526;    1;     -999;     -999;   302.00;    0.0;eor
        853;19810527;    1;     -999;     -999;   663.00;    0.5;eor
        853;19810528;    1;     -999;     -999;  2518.00;   11.3;eor
        853;19810529;    1;     -999;     -999;  1557.00;    2.7;eor
        853;19810530;    1;     -999;     -999;  1740.00;    3.5;eor
        853;19810531;    1;     -999;     -999;  2787.00;   12.0;eor
        853;19810601;    1;     -999;     -999;  1945.00;    7.0;eor
        853;19810602;    1;     -999;     -999;  2765.00;   13.5;eor
        853;19810603;    1;     -999;     -999;  1849.00;    7.6;eor
        853;19810604;    1;     -999;     -999;  1426.00;    2.8;eor
        853;19810605;    1;     -999;     -999;  2210.00;    8.5;eor
        853;19810606;    1;     -999;     -999;  1912.00;    4.4;eor
        853;19810607;    1;     -999;     -999;  2642.00;    9.4;eor
        853;19810608;    1;     -999;     -999;  1624.00;    4.4;eor
        853;19810609;    1;     -999;     -999;  1552.00;    3.1;eor
        853;19810610;    1;     -999;     -999;  1677.00;    4.4;eor
        853;19810611;    1;     -999;     -999;  2870.00;   12.9;eor
        853;19810612;    1;     -999;     -999;   923.00;    1.6;eor
        853;19810613;    1;     -999;     -999;  3037.00;   12.1;eor
        853;19810614;    1;     -999;     -999;  1556.00;    3.1;eor
        853;19810615;    1;     -999;     -999;  1019.00;    3.9;eor
        853;19810616;    1;     -999;     -999;  1562.00;    5.5;eor
        853;19810617;    1;     -999;     -999;  1785.00;    4.8;eor
        853;19810618;    1;     -999;     -999;   918.00;    0.2;eor
        853;19810619;    1;     -999;     -999;   488.00;    0.0;eor
        853;19810620;    1;     -999;     -999;  1939.00;    4.6;eor
        853;19810621;    1;     -999;     -999;   934.00;    1.4;eor
        853;19810622;    1;     -999;     -999;  1260.00;    3.0;eor
        853;19810623;    1;     -999;     -999;  1085.00;    3.6;eor
        853;19810624;    1;     -999;     -999;   528.00;    0.0;eor
        853;19810625;    1;     -999;     -999;   613.00;    0.3;eor
        853;19810626;    1;     -999;     -999;  2587.00;   10.9;eor
        853;19810627;    1;     -999;     -999;  2884.00;   11.6;eor
        853;19810628;    1;     -999;     -999;  2912.00;   10.5;eor
        853;19810629;    1;     -999;     -999;  2508.00;   10.0;eor
        853;19810630;    1;     -999;     -999;  1412.00;    3.7;eor
        853;19810701;    1;     -999;     -999;  1930.00;    5.8;eor
        853;19810702;    1;     -999;     -999;  2369.00;    9.6;eor
        853;19810703;    1;     -999;     -999;  1183.00;    2.4;eor
        853;19810704;    1;     -999;     -999;  1798.00;    4.2;eor
        853;19810705;    1;     -999;     -999;  2113.00;    4.9;eor
        853;19810706;    1;     -999;     -999;  2138.00;    6.2;eor
        853;19810707;    1;     -999;     -999;  2117.00;    8.4;eor
        853;19810708;    1;     -999;     -999;  2351.00;    9.9;eor
        853;19810709;    1;     -999;     -999;  2386.00;   11.4;eor
        853;19810710;    1;     -999;     -999;  2322.00;   10.3;eor
        853;19810711;    1;     -999;     -999;  2050.00;    8.1;eor
        853;19810712;    1;     -999;     -999;  1559.00;    2.2;eor
        853;19810713;    1;     -999;     -999;  1399.00;    2.5;eor
        853;19810714;    1;     -999;     -999;  1324.00;    3.6;eor
        853;19810715;    1;     -999;     -999;  1006.00;    0.7;eor
        853;19810716;    1;     -999;     -999;  1486.00;    3.0;eor
        853;19810717;    1;     -999;     -999;  1126.00;    1.1;eor
        853;19810718;    1;     -999;     -999;   362.00;    0.0;eor
        853;19810719;    1;     -999;     -999;   384.00;    0.0;eor
        853;19810720;    1;     -999;     -999;     -999;    0.7;eor
        853;19810721;    1;     -999;     -999;   584.00;    0.1;eor
        853;19810722;    1;     -999;     -999;  1847.00;    7.4;eor
        853;19810723;    1;     -999;     -999;  2032.00;    7.8;eor
        853;19810724;    1;     -999;     -999;  1155.00;    0.9;eor
        853;19810725;    1;     -999;     -999;  1277.00;    3.8;eor
        853;19810726;    1;     -999;     -999;   715.00;    0.1;eor
        853;19810727;    1;     -999;     -999;   462.00;    0.2;eor
        853;19810728;    1;     -999;     -999;   358.00;    0.0;eor
        853;19810729;    1;     -999;     -999;  1243.00;    3.7;eor
        853;19810730;    1;     -999;     -999;  1396.00;    6.3;eor
        853;19810731;    1;     -999;     -999;  2437.00;    9.6;eor
        853;19810801;    1;     -999;     -999;  1775.00;    8.4;eor
        853;19810802;    1;     -999;     -999;  1767.00;    6.5;eor
        853;19810803;    1;     -999;     -999;  1395.00;    5.0;eor
        853;19810804;    1;     -999;     -999;  2424.00;   12.4;eor
        853;19810805;    1;     -999;     -999;  2428.00;   13.2;eor
        853;19810806;    1;     -999;     -999;  2370.00;   12.8;eor
        853;19810807;    1;     -999;     -999;  1932.00;    9.5;eor
        853;19810808;    1;     -999;     -999;  2041.00;    7.2;eor
