DAY,IRRAD,TMIN,TMAX,VAP,WIND,RAIN,SNOW
18900401,18090000.0,3.5,7.2,6.3,NaN,0.0,NaN
18900402,18230000.0,2.0,9.1,5.9,NaN,0.0,NaN
18900403,18560000.0,0.1,11.4,6.0,NaN,0.0,NaN
18900404,9120000.0,-0.4,12.6,5.9,NaN,0.0,NaN
18900405,15030000.0,-0.5,15.9,6.7,NaN,0.0,NaN
18900406,12820000.0,0.5,16.8,6.7,NaN,0.0,NaN
18900407,16040000.0,6.0,11.9,9.2,NaN,0.24,NaN
18900408,13880000.0,3.1,9.2,6.9,NaN,0.04,NaN
18900409,15790000.0,1.0,8.7,7.6,NaN,0.21000000000000002,NaN
18900410,19690000.0,2.2,8.0,6.8,NaN,0.29,NaN
18900411,18960000.0,-1.4,9.2,5.6,NaN,0.01,NaN
18900412,19560000.0,-2.3,9.8,6.4,NaN,0.82,NaN
18900413,19460000.0,1.8,10.1,6.7,NaN,0.0,NaN
18900414,19090000.0,-1.8,9.5,6.4,NaN,0.0,NaN
18900415,20070000.0,4.0,13.5,7.7,NaN,0.0,NaN
18900416,20750000.0,4.9,15.5,9.9,NaN,0.0,NaN
18900417,21370000.0,4.5,8.7,8.7,NaN,0.0,NaN
18900418,22970000.0,5.1,7.6,8.9,NaN,0.49000000000000005,NaN
18900419,22230000.0,4.3,6.0,8.4,NaN,0.37,NaN
18900420,23020000.0,4.5,9.4,7.7,NaN,0.01,NaN
18900421,23440000.0,3.5,11.3,8.4,NaN,0.02,NaN
18900422,10250000.0,7.4,10.2,10.0,NaN,0.93,NaN
18900423,20230000.0,4.2,12.3,8.5,NaN,0.16999999999999998,NaN
18900424,22980000.0,3.4,12.2,9.6,NaN,0.27999999999999997,NaN
18900425,22260000.0,5.1,10.1,9.6,NaN,0.9400000000000001,NaN
18900426,20870000.0,4.6,13.7,7.6,NaN,0.0,NaN
18900427,14030000.0,2.1,14.2,8.3,NaN,0.01,NaN
18900428,5890000.0,3.5,14.5,8.0,NaN,0.0,NaN
18900429,5420000.0,1.0,15.3,7.3,NaN,0.0,NaN
18900430,20190000.0,2.1,16.5,8.4,NaN,0.0,NaN
18900501,23210000.0,4.9,15.2,9.2,NaN,0.04,NaN
18900502,20540000.0,8.5,22.1,11.6,NaN,0.49000000000000005,NaN
18900503,8160000.0,10.1,18.9,12.0,NaN,0.5700000000000001,NaN
18900504,18520000.0,8.7,12.5,11.7,NaN,0.47000000000000003,NaN
18900505,8690000.0,6.0,23.0,12.1,NaN,3.4299999999999997,NaN
18900506,13470000.0,10.1,14.4,13.3,NaN,0.13,NaN
18900507,14860000.0,8.4,18.8,11.6,NaN,0.0,NaN
18900508,14280000.0,6.9,20.7,11.9,NaN,0.0,NaN
18900509,22910000.0,8.6,18.2,11.9,NaN,0.13999999999999999,NaN
18900510,24530000.0,9.9,21.8,12.9,NaN,0.01,NaN
18900511,19900000.0,13.4,23.8,14.3,NaN,0.0,NaN
18900512,24810000.0,11.0,24.3,14.9,NaN,0.0,NaN
18900513,27930000.0,11.6,25.7,15.3,NaN,0.12,NaN
18900514,22260000.0,9.1,15.4,10.3,NaN,0.08,NaN
18900515,8190000.0,5.7,17.6,10.5,NaN,0.0,NaN
18900516,20080000.0,6.4,21.8,11.7,NaN,0.0,NaN
18900517,11860000.0,10.3,26.1,14.0,NaN,0.48,NaN
18900518,21650000.0,10.6,24.7,13.5,NaN,0.0,NaN
18900519,21140000.0,10.9,24.7,14.3,NaN,0.0,NaN
18900520,20310000.0,10.4,24.2,14.7,NaN,0.1,NaN
18900521,16700000.0,11.8,20.9,12.8,NaN,0.0,NaN
18900522,16730000.0,10.7,21.7,11.5,NaN,0.0,NaN
18900523,27830000.0,8.2,23.7,12.7,NaN,0.0,NaN
18900524,26930000.0,7.2,22.5,11.3,NaN,0.0,NaN
18900525,25340000.0,8.2,21.8,11.3,NaN,0.0,NaN
18900526,19880000.0,5.4,15.7,8.4,NaN,0.0,NaN
18900527,19300000.0,5.1,15.7,8.9,NaN,0.0,NaN
18900528,25750000.0,4.4,16.6,8.8,NaN,0.0,NaN
18900529,29580000.0,5.6,15.9,10.7,NaN,0.22000000000000003,NaN
18900530,23050000.0,7.1,13.1,10.4,NaN,0.75,NaN
18900531,20260000.0,4.6,14.3,7.9,NaN,0.0,NaN
18900601,28150000.0,4.1,13.5,8.7,NaN,0.06,NaN
18900602,25780000.0,4.9,15.3,10.7,NaN,0.61,NaN
18900603,20420000.0,9.3,18.9,12.4,NaN,0.0,NaN
18900604,16510000.0,11.6,25.6,14.3,NaN,0.0,NaN
18900605,16560000.0,11.4,24.0,16.0,NaN,0.0,NaN
18900606,16650000.0,13.5,20.5,15.5,NaN,1.5699999999999998,NaN
18900607,9850000.0,9.4,15.8,13.2,NaN,0.03,NaN
18900608,14790000.0,7.1,14.2,9.1,NaN,0.0,NaN
18900609,12270000.0,5.7,19.2,12.1,NaN,0.0,NaN
18900610,13400000.0,12.0,20.6,13.1,NaN,0.0,NaN
18900611,8210000.0,9.8,20.4,13.9,NaN,0.27,NaN
18900612,23660000.0,9.7,20.0,14.4,NaN,1.5,NaN
18900613,24790000.0,12.2,18.8,13.7,NaN,0.13,NaN
18900614,15460000.0,10.4,13.4,11.1,NaN,0.0,NaN
18900615,9670000.0,9.1,19.2,12.3,NaN,0.0,NaN
18900616,19610000.0,9.9,19.9,12.0,NaN,0.0,NaN
18900617,28740000.0,11.1,20.0,14.3,NaN,0.5,NaN
18900618,18590000.0,10.1,16.6,12.3,NaN,0.48,NaN
18900619,18260000.0,9.9,13.8,13.2,NaN,0.9400000000000001,NaN
18900620,17270000.0,10.2,16.1,13.7,NaN,0.12,NaN
18900621,17350000.0,10.6,21.0,13.2,NaN,0.0,NaN
18900622,20250000.0,8.9,17.3,12.7,NaN,0.71,NaN
18900623,29790000.0,11.6,18.3,12.0,NaN,0.0,NaN
18900624,29880000.0,9.2,17.5,13.7,NaN,0.6799999999999999,NaN
18900625,20860000.0,9.4,22.4,14.1,NaN,0.0,NaN
18900626,12990000.0,12.5,21.1,16.9,NaN,0.65,NaN
18900627,13460000.0,12.5,21.4,15.5,NaN,0.21000000000000002,NaN
18900628,19970000.0,10.3,19.7,12.7,NaN,0.2,NaN
18900629,24440000.0,10.7,17.5,13.1,NaN,0.18,NaN
18900630,24950000.0,6.9,20.5,13.3,NaN,0.41,NaN
18900701,25120000.0,11.3,20.3,13.1,NaN,0.32999999999999996,NaN
18900702,25090000.0,9.2,18.9,13.3,NaN,0.19,NaN
18900703,23800000.0,8.4,20.4,14.9,NaN,0.45,NaN
18900704,15370000.0,12.1,20.5,13.2,NaN,0.11000000000000001,NaN
18900705,29080000.0,11.7,18.1,14.9,NaN,1.28,NaN
18900706,20270000.0,11.4,19.0,13.1,NaN,0.44000000000000006,NaN
18900707,23280000.0,9.7,15.2,12.0,NaN,0.13999999999999999,NaN
18900708,13220000.0,9.1,15.6,12.8,NaN,0.16,NaN
18900709,16710000.0,12.4,19.5,14.4,NaN,1.67,NaN
18900710,6390000.0,12.1,20.2,12.8,NaN,0.0,NaN
18900711,14590000.0,8.7,16.2,12.4,NaN,0.09,NaN
18900712,9510000.0,9.6,18.6,10.7,NaN,0.0,NaN
18900713,24220000.0,7.7,20.7,12.5,NaN,0.0,NaN
18900714,24210000.0,12.1,21.2,16.3,NaN,0.0,NaN
18900715,24080000.0,15.4,30.5,18.0,NaN,0.32,NaN
18900716,27660000.0,13.3,23.2,14.4,NaN,0.0,NaN
18900717,11210000.0,11.3,23.3,15.7,NaN,0.8699999999999999,NaN
18900718,14580000.0,14.3,22.5,16.8,NaN,0.3,NaN
18900719,20910000.0,12.7,14.7,15.3,NaN,1.44,NaN
18900720,18080000.0,11.7,16.7,14.8,NaN,0.8,NaN
18900721,23490000.0,13.9,20.5,14.9,NaN,0.0,NaN
18900722,13150000.0,10.1,15.4,14.0,NaN,0.52,NaN
18900723,8720000.0,10.9,17.4,12.9,NaN,0.26,NaN
18900724,17590000.0,11.1,17.6,13.5,NaN,1.1,NaN
18900725,17010000.0,9.3,18.5,11.9,NaN,0.48,NaN
18900726,19370000.0,7.6,21.3,12.8,NaN,0.0,NaN
18900727,23070000.0,13.4,23.4,15.6,NaN,0.0,NaN
18900728,18500000.0,11.5,26.6,16.5,NaN,0.27,NaN
18900729,19660000.0,14.4,21.6,15.2,NaN,0.09,NaN
18900730,20130000.0,9.9,22.0,15.3,NaN,0.01,NaN
18900731,21550000.0,13.7,21.3,17.7,NaN,0.0,NaN
18900801,20860000.0,16.7,28.1,20.5,NaN,0.03,NaN
18900802,12070000.0,17.4,22.7,18.1,NaN,0.0,NaN
18900803,16080000.0,14.4,20.0,15.2,NaN,0.0,NaN
18900804,24810000.0,12.2,23.8,15.5,NaN,0.0,NaN
18900805,25550000.0,13.1,25.3,17.5,NaN,0.0,NaN
18900806,23330000.0,14.3,23.9,17.6,NaN,0.16999999999999998,NaN
18900807,21110000.0,13.5,20.4,14.9,NaN,0.0,NaN
18900808,9410000.0,11.7,22.2,15.6,NaN,0.0,NaN
18900809,12180000.0,12.8,22.1,15.9,NaN,0.0,NaN
18900810,14110000.0,12.2,23.3,15.5,NaN,0.45999999999999996,NaN
18900811,12830000.0,15.0,24.2,18.3,NaN,0.78,NaN
18900812,12300000.0,15.1,21.8,18.3,NaN,0.5599999999999999,NaN
18900813,17110000.0,15.3,22.2,18.1,NaN,0.21000000000000002,NaN
18900814,16820000.0,12.4,21.0,14.1,NaN,0.42000000000000004,NaN
18900815,21700000.0,11.3,20.9,15.1,NaN,0.03,NaN
18900816,20530000.0,14.5,21.2,16.7,NaN,0.43,NaN
18900817,15620000.0,13.4,22.5,14.5,NaN,0.0,NaN
18900818,17570000.0,14.0,25.3,19.1,NaN,0.16999999999999998,NaN
18900819,22410000.0,15.0,23.0,18.5,NaN,0.0,NaN
18900820,18610000.0,13.2,21.4,16.8,NaN,0.05,NaN
18900821,13330000.0,13.8,18.7,15.1,NaN,0.54,NaN
18900822,18970000.0,12.2,18.7,13.1,NaN,0.0,NaN
18900823,20210000.0,10.1,21.2,13.7,NaN,0.04,NaN
18900824,22050000.0,10.5,19.0,12.8,NaN,0.0,NaN
18900825,6980000.0,9.7,18.7,11.3,NaN,0.0,NaN
18900826,18900000.0,8.0,18.1,11.2,NaN,0.16,NaN
18900827,15830000.0,11.8,18.0,13.2,NaN,0.72,NaN
18900828,10500000.0,9.9,15.4,12.3,NaN,0.25,NaN
18900829,15220000.0,8.2,17.9,12.9,NaN,0.21000000000000002,NaN
18900830,12200000.0,10.1,16.9,12.3,NaN,0.16999999999999998,NaN
18900831,19110000.0,7.8,15.7,12.1,NaN,0.16999999999999998,NaN
18900901,12420000.0,6.7,16.2,10.3,NaN,0.02,NaN
18900902,13770000.0,6.1,18.1,10.3,NaN,0.0,NaN
18900903,9280000.0,6.2,18.3,11.9,NaN,0.0,NaN
18900904,13490000.0,8.1,18.8,14.0,NaN,0.2,NaN
18900905,9210000.0,14.2,20.9,16.5,NaN,0.0,NaN
18900906,9980000.0,13.2,19.1,14.5,NaN,0.0,NaN
18900907,15150000.0,12.2,15.9,12.7,NaN,0.0,NaN
18900908,17860000.0,10.0,18.7,13.3,NaN,0.0,NaN
18900909,12140000.0,11.4,19.0,15.5,NaN,0.0,NaN
18900910,11270000.0,12.6,18.6,16.0,NaN,0.0,NaN
18900911,15450000.0,11.6,16.7,13.2,NaN,0.16,NaN
18900912,11240000.0,9.9,15.6,11.1,NaN,0.0,NaN
18900913,11370000.0,10.4,17.1,12.3,NaN,0.0,NaN
18900914,7050000.0,5.8,16.1,14.7,NaN,0.0,NaN
