## Site Characteristics
Country     = 'Germany'
Station     = 'Bremen'
Description = 'Weather Data from the DWD Station 691 in Bremen'
Source      = 'DWD'
Contact     = 'No Contact'
Longitude = 8.80; Latitude = 53.05; Elevation = 4; AngstromA = 0.18; AngstromB = 0.55; HasSunshine = False
## Daily weather observations (missing values are NaN)
DAY,IRRAD,TMIN,TMAX,VAP,WIND,RAIN,SNOWDEPTH
20200312,7476,2,12.4,0.77,10.3,2.2,NaN
20200313,5327,0.2,9.9,0.74,7.7,1.7,NaN
20200314,9807,-2.5,9.5,0.61,3.4,0,NaN
20200315,7077,4.8,14.2,0.84,5.6,0,NaN
20200316,9247,5.5,13.7,0.88,3.2,0,NaN
20200317,7665,1.9,13.3,0.79,3.7,0,NaN
20200318,7210,6.6,15.3,0.89,5.2,0.4,NaN
20200319,2653,6.6,11.4,0.95,3.1,0.4,NaN
20200320,3885,2.7,9.2,0.75,4.6,0,NaN
20200321,9471,0.1,7.7,0.48,5.8,0,NaN
20200322,12131,-1.3,7.7,0.39,5.6,0,NaN
20200323,12166,-2.1,7.7,0.32,5,0,NaN
20200324,11921,-1.3,9.3,0.35,4.7,0,NaN
20200325,12369,-2.1,11.9,0.34,4.3,0,NaN
20200326,12117,-0.8,11.1,0.39,4.8,0,NaN
20200327,11599,1.7,15.5,0.56,5.2,0,NaN
20200328,12383,2.1,12,0.64,5.5,0,NaN
20200329,6881,-4,6.3,0.45,7.4,0.4,NaN
20200330,5502,-5.9,8.7,0.59,3.4,6.1,NaN
20200331,10675,-2.5,8.9,0.46,2.4,0,NaN
20200401,5320,-2.7,8,0.63,3.8,0,NaN
20200402,7812,3.4,10.7,0.72,6.5,0.2,NaN
20200403,8806,0.8,10.1,0.59,5.2,0,NaN
20200404,12698,-1.3,14.3,0.63,2.6,0,NaN
20200405,14028,3.6,18.1,0.67,5.4,0,NaN
20200406,13993,6.5,23,0.78,4.3,0,NaN
20200407,13370,4.7,17.8,0.93,2.5,0,NaN
20200408,13202,7.6,23.1,0.94,3.3,0,NaN
20200409,14245,4.1,18,0.88,3.6,0,NaN
20200410,14665,2,13.7,0.72,3.2,0,NaN
20200411,14427,-0.4,17.6,0.71,2,0,NaN
20200412,13531,4.9,22.4,0.89,2.8,0.2,NaN
20200413,11893,3.6,9.9,0.58,8.1,0.2,NaN
20200414,8498,1.2,10,0.62,5,0,NaN
20200415,15260,1,16.5,0.7,3.5,0,NaN
20200416,14714,1.6,17,0.82,2.9,0,NaN
20200417,15582,4.6,15.5,0.75,3.2,0,NaN
20200418,15911,3.8,18.9,0.67,4.7,0,NaN
20200419,16583,3.1,15.7,0.5,5.8,0,NaN
20200420,16534,1.9,17.1,0.56,6.1,0,NaN
20200421,16527,5.7,17.9,0.63,7.3,0,NaN
20200422,16688,6.5,19.9,0.72,6.1,0,NaN
20200423,16548,4.7,22.3,0.8,3.1,0,NaN
20200424,16646,7.5,17.8,0.86,5.5,0,NaN
20200425,13979,2.8,16.3,0.82,4.9,0,NaN
20200426,13734,2.1,15.3,0.8,2.3,0,NaN
20200427,16366,2.7,20.6,0.81,2.6,0,NaN
20200428,10997,8.8,16.5,0.94,4,1.8,NaN
20200429,5299,8.2,15.3,1.14,3.2,4.3,NaN
20200430,11256,8.7,16.4,1.04,4.9,0.1,NaN
20200501,9863,7,14.7,0.98,4.9,8.7,NaN
20200502,9527,5.2,13.8,1.01,4.7,1.4,NaN
20200503,7693,4.1,13.8,0.98,3.1,0,NaN
20200504,15225,3.4,14.7,0.8,4.3,0,NaN
20200505,14077,0.8,13.7,0.71,4.3,0,NaN
20200506,18277,0.7,15.8,0.76,3.8,0,NaN
20200507,15498,2.1,18.7,0.85,2.8,0,NaN
20200508,16982,1.9,20.2,0.83,2,0,NaN
20200509,18487,7.2,24,1.01,2.1,0,NaN
20200510,14308,6.8,23.8,1.04,4.2,0.7,NaN
20200511,12460,1.4,12.5,0.62,6.5,0,NaN
20200512,8113,0.9,11.2,0.73,4.4,1.6,NaN
20200513,8449,2.3,10.8,0.76,4.1,0,NaN
20200514,15799,1.6,12.8,0.61,4.3,0,NaN
20200515,10157,-0.2,13.4,0.73,4,0,NaN
20200516,12313,2.6,17.8,0.86,3.8,0,NaN
20200517,13993,3.6,19.2,0.91,4.3,0,NaN
20200518,10689,7,21.4,1.09,4.7,0.1,NaN
20200519,9233,11,18.9,1.23,3.5,0,NaN
20200520,11116,11.2,19.8,1.19,2.1,0,NaN
20200521,19411,7.9,24.2,1.12,2.2,0,NaN
20200522,5502,12.4,20.4,1.43,3,5.6,NaN
20200523,11599,9.1,19,1.05,4.7,2.2,NaN
20200524,9520,10.6,16.8,1.16,6.3,0.4,NaN
20200525,8988,8.9,15.1,1.04,6.4,0,NaN
20200526,18417,8.9,21.5,1.09,1.9,0,NaN
20200527,16898,6,21.5,1.13,3.8,0,NaN
20200528,20195,8.2,18.6,1,4.6,0,NaN
20200529,20041,5.3,22.5,0.92,2.7,0,NaN
20200530,17794,8.7,22.7,0.91,3.5,0,NaN
20200531,18627,9.6,21.6,0.97,4.7,0,NaN
20200601,20335,9.5,25,0.98,4.6,0,NaN
20200602,18613,10.1,27,1.1,2.8,0,NaN
20200603,17010,15,28.4,1.28,3.4,0.1,NaN
20200604,5236,10.3,17.9,1.43,3.7,7.9,NaN
20200605,12411,7.2,16.2,1.03,5.9,1.3,NaN
20200606,14224,6.8,17.4,0.94,5.3,0,NaN
20200607,12698,9,17.9,1.06,4.6,4.2,NaN
20200608,8120,9.6,17.4,1.23,2.1,0.4,NaN
20200609,13951,10.5,19.3,1.05,4.4,0,NaN
20200610,13846,11.8,22.4,1.15,3.8,0,NaN
20200611,2639,13.9,16.7,1.66,3.2,5.9,NaN
20200612,11893,15.3,24.9,1.8,4.1,0,NaN
20200613,15183,15.8,28,2.01,4.2,0.4,NaN
20200614,4613,15.9,20.1,1.97,3,2,NaN
20200615,17052,15.4,25.1,1.66,2.8,0,NaN
20200616,17402,15.6,25.3,1.72,3,3.8,NaN
20200617,17521,15.4,27,1.58,2.8,0,NaN
20200618,4886,16.5,20.4,1.73,2.7,2.4,NaN
20200619,17360,13.5,24,1.5,4.1,0,NaN
20200620,13027,10.6,22.6,1.44,4.1,0,NaN
20200621,19012,8.5,25.7,1.33,2.2,0.1,NaN
20200622,17990,11.2,25.1,1.37,3.6,0,NaN
20200623,20797,9.2,26.7,1.22,2.2,0,NaN
20200624,21119,13.6,28.1,1.26,3.2,0,NaN
20200625,17353,15.9,28.5,1.7,4.1,0,NaN
20200626,18207,16.9,30.2,1.53,3.9,0,NaN
20200627,13384,16.6,29.3,1.91,3.1,1.5,NaN
20200628,10234,11.8,22.9,1.47,4.1,0,NaN
20200629,15204,10.9,23.4,1.08,5.4,0,NaN
20200630,4970,13.4,19.3,1.28,6.6,1.4,NaN
20200701,6979,13.2,20.9,1.69,4.1,1.5,NaN
20200702,10255,12.4,24.1,1.54,3.9,10.7,NaN
20200703,11004,10.3,22.8,1.49,3.8,0.2,NaN
20200704,4942,14.5,21.3,1.62,6.8,1,NaN
20200705,8386,13.3,24,1.74,7.4,0.2,NaN
20200706,15029,10.5,18.9,1.27,7.4,0.5,NaN
20200707,11585,8.6,20.3,1.16,4.9,0.5,NaN
20200708,7910,11.1,17.7,1.26,2,3.1,NaN
20200709,3878,12,14.8,1.49,2.7,16.2,NaN
20200710,6188,8.2,17.2,1.42,3.8,1.3,NaN
20200711,14350,7.7,19.6,1.26,2.9,1.6,NaN
20200712,18389,6.7,20.8,1.15,2.6,0,NaN
20200713,16926,7.9,24,1.23,1.8,0,NaN
20200714,6363,11.2,19.9,1.5,2.1,5.1,NaN
20200715,14441,11.4,20.9,1.39,3.1,0,NaN
20200716,11536,9,21.3,1.3,1.6,0,NaN
20200717,15603,9.1,24.4,1.34,1.6,0,NaN
20200718,12229,11.6,25.9,1.58,2,0,NaN
20200719,12495,15.3,26.8,1.66,2.9,0.4,NaN
20200720,14672,9.8,21.6,1.36,4.6,0.1,NaN
20200721,12166,8.2,20.2,1.18,3.3,0,NaN
20200722,14007,7.9,20.7,1.16,3.1,0,NaN
20200723,15253,11.5,24.6,1.28,2.5,0,NaN
20200724,9520,14.1,24.1,1.57,3.6,0,NaN
20200725,9464,12.9,23.5,1.76,3.4,9,NaN
20200726,12712,14.6,24.4,1.67,4.5,0.1,NaN
20200727,7448,11.8,21.9,1.56,3.1,0.2,NaN
20200728,12586,13.1,23.4,1.43,5.9,1.2,NaN
20200729,10661,9.2,20.6,1.18,5.9,0,NaN
20200730,17465,7.7,22.7,1.18,2.3,0,NaN
20200731,17451,12.4,27.7,1.5,2.1,0,NaN
20200801,9961,17.1,28.4,1.78,3.8,0,NaN
20200802,12278,11.5,26.1,1.6,4,0,NaN
20200803,15274,8.7,23.2,1.28,3,0,NaN
20200804,13244,8.6,21.7,1.27,2.6,0,NaN
20200805,17304,13.4,28.8,1.25,3.8,0,NaN
20200806,17367,15.3,32.3,1.34,2.1,0,NaN
20200807,17066,14.3,32.9,1.45,1.9,0,NaN
20200808,16086,16.9,34.3,1.85,2.8,0,NaN
20200809,9478,20.9,30.8,1.83,3.4,0,NaN
20200810,15302,18.4,33.5,1.87,3,1,NaN
20200811,15680,18.7,33.5,1.74,4.7,0,NaN
20200812,16149,18.9,33.4,1.56,4.6,0,NaN
20200813,13916,19,32.2,1.67,3.7,0,NaN
20200814,9065,19.3,28.8,2.03,2.4,12,NaN
20200815,11123,17.5,28.2,2.17,1.6,0,NaN
20200816,13790,16.2,30.8,2.01,2.6,3.6,NaN
20200817,2478,16,23.5,2.03,1.8,30.5,NaN
20200818,11242,14.1,25.3,1.79,2.2,5.1,NaN
20200819,14070,13.4,26.2,1.67,2,0,NaN
20200820,8372,19.4,27.8,2.04,3.3,0.5,NaN
20200821,6034,17.1,28.6,2.25,4,4.5,NaN
20200822,11529,16,25.9,1.74,4.5,5.3,NaN
20200823,8848,12.7,20.7,1.57,5.5,4.9,NaN
20200824,6748,11.6,20.1,1.52,4.3,2.2,NaN
20200825,8645,9.1,20,1.52,3.4,3.5,NaN
20200826,4144,14.8,18.6,1.7,8.8,8.7,NaN
20200827,9247,13.1,19.2,1.4,4.5,0.3,NaN
20200828,9100,12.8,21.7,1.44,4.1,0,NaN
20200829,9898,10.7,20.9,1.37,3.3,0,NaN
20200830,12607,8.6,22.7,1.35,2.5,0,NaN
20200831,9744,12.6,20.3,1.28,3.2,0,NaN
20200901,13860,10.2,20.7,1.13,2.9,0,NaN
20200902,11550,6.4,20.9,1.22,1.8,0,NaN
20200903,3570,8.2,16.4,1.43,3.6,13,NaN
20200904,7553,13.9,22,1.61,3.6,0.4,NaN
20200905,9198,9.9,19.9,1.37,3.8,0.8,NaN
20200906,8673,9.1,19.1,1.24,4,0,NaN
20200907,8323,10.2,19.1,1.33,3,0,NaN
20200908,4872,11.7,19.9,1.62,4.8,0,NaN
20200909,3871,10.5,20.7,1.81,5,1.6,NaN
20200910,8939,8.5,19,1.21,2.5,0,NaN
20200911,9821,9.2,19.5,1.25,2.2,0,NaN
20200912,7336,7.2,19.4,1.32,3.6,0,NaN
20200913,9569,8.6,22.4,1.46,3.7,0,NaN
20200914,11256,9.5,28.2,1.61,1.8,0,NaN
20200915,10353,14,29.7,1.8,1.2,0,NaN
20200916,10087,12.1,22.7,1.61,3.8,0,NaN
20200917,11221,6.9,17.9,0.93,4.1,0,NaN
20200918,11613,4.2,19.5,0.87,3.5,0,NaN
20200919,11312,5.7,22,0.88,4,0,NaN
20200920,11228,5.8,22.1,1.02,3.4,0,NaN
20200921,10899,6.6,24.7,1.12,1.7,0,NaN
20200922,10115,6.4,24.5,1.22,1,0,NaN
20200923,8232,6.9,23.3,1.27,2.5,0.5,NaN
20200924,9716,11.8,18.5,1.15,5.4,0.2,NaN
20200925,7175,8.4,15.8,1,4,0,NaN
20200926,4312,4.7,15.3,1.07,3,8.2,NaN
20200927,3206,9.9,14.6,1.18,2.8,0.1,NaN
20200928,2870,10.7,14.3,1.25,2.4,0.1,NaN
20200929,5726,5.3,15.6,1.22,2.4,0,NaN
20200930,6076,12.5,19.3,1.47,2.8,0,NaN
20201001,6328,10.4,18.9,1.33,4.6,0.2,NaN
20201002,7553,5.7,17.6,1.27,4.3,0,NaN
20201003,2912,9.9,19.6,1.38,5.4,0.3,NaN
20201004,5628,8.6,16.3,1.01,5.8,0,NaN
20201005,4039,8.6,15.2,1.02,4.4,2.4,NaN
20201006,3318,8.8,15.1,1.22,5,2.7,NaN
20201007,4473,9.4,16.1,1.23,4.6,3.7,NaN
20201008,1050,9.4,15.2,1.3,6,12.7,NaN
20201009,4697,7.4,14.1,1.14,3.2,0.2,NaN
20201010,5677,4.4,12.2,0.94,5.1,0.7,NaN
20201011,5285,4.2,12.6,0.96,4.4,0.4,NaN
20201012,4235,3.5,13.5,0.99,2.3,1.5,NaN
20201013,7035,2.5,14.3,0.93,2.5,0,NaN
20201014,3129,8.1,11.5,0.92,5.5,0,NaN
20201015,5369,7.6,13,0.86,4.7,0,NaN
20201016,4445,5.5,10.6,0.85,2.8,0,NaN
20201017,3759,2.2,12.9,0.95,1.9,0,NaN
20201018,3087,2.4,12.1,0.96,3.7,0.4,NaN
20201019,3759,6.8,11.6,0.98,2.5,0,NaN
20201020,1827,5.8,12.9,1.02,3.7,3.8,NaN
20201021,1806,11.7,19.3,1.35,5.3,4.1,NaN
20201022,5110,10.5,18.3,1.31,5.6,0,NaN
20201023,3108,8.3,14.2,1.25,2.5,0,NaN
20201024,2275,11,14.5,1.27,5,0.1,NaN
20201025,1141,8.4,15.5,1.24,5.4,1.8,NaN
20201026,2275,7.7,11.8,1.03,3.7,0,NaN
20201027,2212,6.9,12.3,0.96,5.1,0.7,NaN
20201028,4200,8.6,14.6,1.08,5.3,6.5,NaN
20201029,3920,7.9,12.7,1.04,5.9,7.4,NaN
20201030,917,10.2,14.6,1.47,5.4,2.7,NaN
20201031,2072,11.5,15.8,1.41,4.2,1,NaN
20201101,3346,9.6,17.3,1.34,4.7,0.1,NaN
20201102,1995,10.7,20.1,1.58,7.4,2,NaN
20201103,4487,6.9,12,0.91,5.5,0,NaN
20201104,4396,3.1,11.4,0.84,4.6,0,NaN
20201105,3213,1.5,10.7,0.88,3.2,0,NaN
20201106,1897,6.7,11.7,1.05,2.1,0,NaN
20201107,4088,3.6,11.7,0.89,2.5,0,NaN
20201108,3934,2.2,12.4,0.86,2,0,NaN
20201109,1435,3.3,6.9,0.84,3.1,0,NaN
20201110,700,4.4,6,0.86,4,0.1,NaN
20201111,903,4.3,8.5,0.98,2.2,0.1,NaN
20201112,2170,5.4,12.3,1.01,3.6,2.7,NaN
20201113,3430,3.4,11.8,0.98,3.1,0,NaN
20201114,1358,9.2,13.8,1.27,2.7,0.2,NaN
20201115,3213,7.4,16.6,1.15,5.6,2.4,NaN
20201116,1428,7.5,11.6,1.02,5.8,0,NaN
20201117,497,8.2,12.3,1.19,5.3,0.5,NaN
20201118,1988,9.9,14.1,1.11,5.1,0.4,NaN
20201119,1281,2.4,13.7,0.86,7.3,0.7,NaN
20201120,2807,0.3,8.3,0.71,3.8,0.1,NaN
20201121,616,0.7,8.9,0.82,6.1,0.5,NaN
20201122,2464,2.7,11.7,0.94,6,0.4,NaN
20201123,3101,1.8,9.7,0.76,4.3,0,NaN
20201124,1785,1,9.2,0.81,3.6,0,NaN
20201125,2793,0.6,8.4,0.73,2.6,0,NaN
20201126,910,6,10.1,1.02,2.5,0.8,NaN
20201127,1029,5.8,8.7,0.94,2.2,0,NaN
20201128,511,0.7,7.3,0.75,4.1,0,NaN
20201129,1694,-3.7,5.2,0.59,1.6,0,NaN
20201130,1064,-0.3,3.9,0.59,3.3,5.8,NaN
20201201,581,3.9,6.4,0.85,3.1,0.3,NaN
20201202,385,1.6,4.1,0.7,3,0,NaN
20201203,952,1.6,4.5,0.66,4.8,0.2,NaN
20201204,1484,1.2,6.2,0.62,6,0.3,NaN
20201205,1680,0.4,6.2,0.68,2.8,1.3,NaN
20201206,350,1.4,4.8,0.74,2.3,1.7,NaN
20201207,476,2.1,5.2,0.75,3.5,0.7,NaN
20201208,1449,1,5.8,0.7,2.4,0,NaN
20201209,357,1.7,4.2,0.69,2.6,0,NaN
20201210,357,1.7,3.7,0.69,2.1,0.5,NaN
20201211,1043,2,4.1,0.65,4.9,0,NaN
20201212,651,2.7,4.9,0.71,3.9,0.6,NaN
20201213,651,4.2,6.6,0.85,2.4,0.6,NaN
20201214,518,5.5,9.5,0.91,4.3,2.3,NaN
20201215,567,6.6,9.1,1.01,2.5,2.2,NaN
20201216,1484,4.2,8.8,0.96,3.1,0,NaN
20201217,707,4.5,10.2,0.97,4.4,1.1,NaN
20201218,2310,3.1,9.9,0.8,3.6,0,NaN
20201219,2128,2.5,10,0.84,3.6,0,NaN
20201220,1085,4.9,9.8,0.92,3.2,0.2,NaN
20201221,1470,3.3,8.4,0.87,4.5,10.1,NaN
20201222,749,5.2,12.8,1.13,5.5,1.2,NaN
20201223,315,1.7,10.7,0.95,2.1,21.7,NaN
20201224,1274,1.8,6.5,0.76,4.3,1,NaN
20201225,2394,-3.8,3.9,0.56,2.4,0,NaN
20201226,896,-2.1,4.5,0.66,5.3,0,NaN
20201227,294,3.3,5.8,0.67,10,2.4,NaN
20201228,1141,2.2,6.1,0.71,3.6,1.7,NaN
20201229,1022,1.1,4.7,0.71,3.5,5.6,NaN
20201230,903,2.4,4.7,0.71,5.7,0,NaN
20201231,588,0.5,3.6,0.68,3.1,0.1,NaN
