## Site Characteristics
Country     = 'Germany'
Station     = 'Chemnitz, Sachsen'
Description = 'Weather Data from the DWD Station 853 in Chemnitz'
Source      = 'DWD'
Contact     = 'No Contact'
Longitude = 12.8720; Latitude = 50.7913; Elevation = 4; AngstromA = 0.18; AngstromB = 0.55; HasSunshine = False
## Daily weather observations (missing values are NaN)
DAY,IRRAD,TMIN,TMAX,VAP,WIND,RAIN,SNOWDEPTH
20090129,1288,-3,-1.2,0.47,3.6,0,NaN
20090130,763,-3.3,-2.3,0.42,3.1,0,NaN
20090131,1344,-4.7,-1.5,0.48,3.2,0.9,NaN
20090201,2835,-5.4,-1.5,0.41,3.9,0,NaN
20090202,1932,-1.7,2.6,0.53,5.5,0,NaN
20090203,3675,-0.7,5.4,0.61,3.3,0,NaN
20090204,5138,-2.2,5.4,0.57,1.9,0,NaN
20090205,4347,-0.2,9.8,0.61,2.4,0,NaN
20090206,5523,0.9,7.7,0.55,3.1,0,NaN
20090207,4816,-1,7,0.6,2,1.3,NaN
20090208,1820,-0.7,1.3,0.55,4.4,0,NaN
20090209,5558,-1.5,2.4,0.47,5.3,2.7,NaN
20090210,2772,-0.8,6.7,0.63,8.6,5.2,NaN
20090211,1806,-3.5,-0.4,0.53,8.7,3.4,NaN
20090212,4025,-6,-1.8,0.44,4.3,0.2,NaN
20090213,6286,-7.3,-1.4,0.41,3.4,0.7,NaN
20090214,2331,-7,-1.5,0.41,4.3,0,NaN
20090215,4172,-6.5,-3,0.36,6.2,1.5,NaN
20090216,2044,-3.7,0.2,0.55,6.8,6.1,NaN
20090217,5453,-6.9,-0.1,0.45,5.4,0.7,NaN
20090218,4459,-6.6,-4,0.38,3.4,0.1,NaN
20090219,4613,-9.4,-2.6,0.35,4.9,1,NaN
20090220,2016,-4,0.3,0.56,6.4,4.2,NaN
20090221,2142,-1.3,0.3,0.59,3.3,2.9,NaN
20090222,2030,-0.4,2.1,0.65,6.6,3.9,NaN
20090223,2128,-1.4,1.7,0.63,7.3,10.9,NaN
20090224,1715,-1.9,-0.4,0.57,3.9,0.2,NaN
20090225,6720,-2.7,2.2,0.56,5.5,0.1,NaN
20090226,2569,0.2,2.8,0.62,8.2,13.2,NaN
20090227,4039,1.2,4.4,0.69,6.7,7.6,NaN
20090228,2688,2.3,4.8,0.79,4,2.1,NaN
20090301,7623,2,9.9,0.78,2,0,NaN
20090302,2870,4.1,8.1,0.8,4.5,1.9,NaN
20090303,5446,1.9,6.6,0.64,2.4,0,NaN
20090304,6195,2,7.4,0.69,3.6,0,NaN
20090305,5054,4.3,11.3,0.81,3.9,1.5,NaN
20090306,1449,2.6,6.1,0.85,2.7,1.3,NaN
20090307,875,-0.1,2.6,0.67,5.2,1.6,NaN
20090308,3703,-0.4,5.7,0.69,6.9,5.5,NaN
20090309,4676,1.3,5,0.63,7,3.6,NaN
20090310,3801,0.1,4.7,0.66,7.1,8.9,NaN
20090311,3836,0,4.3,0.65,4.9,2,NaN
20090312,2961,0.7,4.3,0.67,6.7,8.2,NaN
20090313,3367,3.4,7.8,0.76,5.6,0.7,NaN
20090314,7119,2.2,10.1,0.73,4.3,4.8,NaN
20090315,2457,4.2,6.6,0.86,6.2,8.3,NaN
20090316,2499,4.4,6.3,0.84,2.9,1,NaN
20090317,3822,1.4,7.9,0.74,5.9,0.1,NaN
20090318,10808,-0.4,7.3,0.57,6.2,0,NaN
20090319,4935,-0.9,5.1,0.53,5,3.5,NaN
20090320,4655,-2.4,0.9,0.42,3.5,0,NaN
20090321,9961,-1.7,5,0.45,2.7,0,NaN
20090322,2275,0.3,6.2,0.58,7.5,2.5,NaN
20090323,1463,0.9,5.9,0.72,10.5,5.1,NaN
20090324,5936,-3.6,4.8,0.52,7.9,2.4,NaN
20090325,7308,-4.6,3.3,0.5,5.5,0.4,NaN
20090326,4599,0.6,6.1,0.68,6.5,0.4,NaN
20090327,5110,3.2,9,0.75,8.5,0.3,NaN
20090328,3255,3,9.1,0.74,6.7,0.6,NaN
20090329,3822,2.3,7.3,0.68,4,1.7,NaN
20090330,4746,1.8,7.9,0.7,2,1.1,NaN
20090331,13867,0.3,12.1,0.61,2.8,0,NaN
20090401,13349,0.8,13.5,0.65,4.1,0,NaN
20090402,13706,3,17.8,0.71,3.6,0,NaN
20090403,13832,9,21.5,0.84,3,0,NaN
20090404,13195,9.4,20.3,1.08,3.8,0.5,NaN
20090405,6622,7.7,13.2,1.06,2.6,0,NaN
20090406,9891,6.7,17.9,1.04,2.5,0,NaN
20090407,12684,10.3,21.2,0.94,2.4,0,NaN
20090408,12215,9.6,20.3,0.96,4.1,0,NaN
20090409,10997,8.6,17.2,0.98,3.6,0,NaN
20090410,13895,8.9,21.9,0.97,3.2,0,NaN
20090411,14721,11.8,23.1,0.96,3.3,0,NaN
20090412,14980,9.1,20.2,0.91,3.6,0,NaN
20090413,15183,6.3,19.6,0.92,2.6,0,NaN
20090414,14924,8.5,20.6,0.95,2.6,0,NaN
20090415,15498,9.3,21.9,0.69,2.4,0,NaN
20090416,14973,9.7,21.8,0.78,4.3,0,NaN
20090417,1071,6.6,11.8,1,3.2,21.7,NaN
20090418,3535,6.9,10.9,1.03,2.4,0,NaN
20090419,14007,6,15.6,0.97,3,0,NaN
20090420,16457,4.2,16.9,0.8,3.6,0,NaN
20090421,17276,4.5,17.1,0.69,3.1,0,NaN
20090422,13531,4.7,15.6,0.8,3.7,1,NaN
20090423,6734,4.2,9.7,0.84,3,0.3,NaN
20090424,16289,3.9,18.6,0.78,2.9,0,NaN
20090425,17213,7.6,21.1,0.77,2.7,0,NaN
20090426,12803,10.6,19.5,0.9,3.4,0,NaN
20090427,15302,12.9,22.9,0.92,3.8,0,NaN
20090428,11935,9.1,22.1,1.03,4,2.9,NaN
20090429,11032,8.1,15.4,1.12,2.4,7.7,NaN
20090430,9597,6,17.2,1.22,2.6,1.7,NaN
20090501,14763,8.6,17.2,1.24,2.8,0,NaN
20090502,18585,7.7,17.8,0.92,2.9,0,NaN
20090503,17920,6.9,20.7,0.91,2.7,3.4,NaN
20090504,7091,4.4,10.2,0.86,3.6,0,NaN
20090505,7357,2.7,10.8,0.79,6.4,6.7,NaN
20090506,3346,7.9,11.7,1.09,7.8,6.6,NaN
20090507,13713,9.2,18.6,1.14,4.6,0,NaN
20090508,10213,11,20.1,1.21,4.5,0.9,NaN
20090509,14441,5.6,19.6,1.06,2.4,1,NaN
20090510,10976,10.7,17,1.18,3.9,0.8,NaN
20090511,4109,8.3,14.8,1.21,2.7,12.8,NaN
20090512,19439,6.1,14.8,0.84,3.6,0,NaN
20090513,15757,4.6,16.6,0.78,2.6,0,NaN
20090514,16506,7.4,16.3,0.74,3.2,0,NaN
20090515,17129,8.4,17.9,1.13,3.3,2.1,NaN
20090516,12614,9.6,16.9,1.09,4.7,0,NaN
20090517,19425,7,24.2,1.14,3,9.7,NaN
20090518,11753,12.7,19.3,1.39,3.1,0,NaN
20090519,19278,11.3,21,1.09,2.3,0,NaN
20090520,18557,11.6,22.8,1.3,2.8,1.4,NaN
20090521,12614,12,24.6,1.43,4.4,0.3,NaN
20090522,8288,8.9,16.3,1.29,2.9,5,NaN
20090523,18599,6.9,17.5,0.99,3,0,NaN
20090524,19432,11.9,23.6,1.3,2.9,0,NaN
20090525,20020,12.8,24.1,1.26,1.7,0,NaN
20090526,16576,11.7,28,1.53,3.9,21.2,NaN
20090527,15561,8.2,15.8,1,5.2,0,NaN
20090528,7266,4.5,14.1,0.98,6.4,3.1,NaN
20090529,6272,4.2,11.9,0.93,5.1,3.3,NaN
20090530,2037,7.1,10.9,1.14,2.9,2.4,NaN
20090531,8526,6.6,15.9,1.26,2.4,3.2,NaN
20090601,16373,10.3,18,1.27,3.1,0,NaN
20090602,16744,9,20.9,1.26,4.1,0,NaN
20090603,8204,7.1,12.2,0.83,6.1,0,NaN
20090604,9926,6,11.8,0.75,5.3,0.5,NaN
20090605,8792,5.5,12,0.83,3,0,NaN
20090606,7595,4.2,14.9,0.99,3.2,6.2,NaN
20090607,12502,7.8,17.7,1.16,5.1,0,NaN
20090608,14245,9.5,18.1,1.11,4.7,0,NaN
20090609,10787,10.9,19.1,1.34,3.7,4.6,NaN
20090610,14791,10.5,20.2,1.25,5.2,0.3,NaN
20090611,8694,8.9,17.6,1.25,7.2,5.7,NaN
20090612,12495,5.9,14.4,1.01,6.5,4.2,NaN
20090613,22337,5.5,18.5,0.83,5.5,0,NaN
20090614,19712,8.2,23.1,1.12,2.6,0.6,NaN
20090615,11809,10.8,23.2,1.69,3.3,20.9,NaN
20090616,8883,8.7,16.8,1.29,3.7,2.1,NaN
20090617,16289,8.6,19.6,1.21,2.3,0,NaN
20090618,11172,13.9,22,1.45,4,0,NaN
20090619,9163,11.1,18.3,1.39,3.3,0,NaN
20090620,14287,8.2,17.1,1.06,3.1,0.2,NaN
20090621,9303,6.6,16,1.13,1.9,7.2,NaN
20090622,6650,6.6,15.3,1.22,3.3,0.8,NaN
20090623,2030,9.4,15.2,1.29,4.5,2.3,NaN
20090624,3262,8.8,16.1,1.44,2.5,9.3,NaN
20090625,4424,12.9,16.3,1.62,2.8,0.6,NaN
20090626,9436,15,20.4,1.82,3.1,0.5,NaN
20090627,3521,15.1,17.8,1.81,3.5,1.6,NaN
20090628,12040,14.6,21.2,1.61,2.8,0,NaN
20090629,8925,13.9,21.5,1.73,1.8,0,NaN
20090630,13923,14.1,25.3,1.85,2,1.8,NaN
20090701,14560,15.6,26.6,1.87,1.9,43.8,NaN
20090702,9772,15.1,24.5,1.95,2,10.7,NaN
20090703,18375,14,26.5,1.81,2.3,0,NaN
20090704,11326,16,23.6,1.92,3,17.7,NaN
20090705,16254,14.8,24.5,1.52,2.4,0,NaN
20090706,11186,14.5,24.7,1.55,2.7,0.6,NaN
20090707,13286,13.1,23.2,1.54,4.3,11.1,NaN
20090708,12376,11.8,18.4,1.32,7.5,4.7,NaN
20090709,10703,9.9,18.5,1.22,5.2,6.3,NaN
20090710,10794,9.8,17.3,1.15,6.8,11.4,NaN
20090711,7553,9.9,17.7,1.25,4.5,6.8,NaN
20090712,11606,10.8,21.7,1.41,4.3,0,NaN
20090713,17052,15.4,25.6,1.48,3.6,0.7,NaN
20090714,10143,16.8,24.6,1.83,4,2.4,NaN
20090715,10381,16.7,24.1,1.82,4.6,0,NaN
20090716,19047,15.7,26.9,1.5,3.2,0,NaN
20090717,12957,15.4,28.7,1.83,2.7,43.6,NaN
20090718,4998,12.3,15.3,1.48,5.7,11.8,NaN
20090719,13174,12,19.5,1.37,6.3,0.8,NaN
20090720,12908,11.7,20,1.34,5.9,0,NaN
20090721,13720,12.3,25.8,1.42,3.6,3.2,NaN
20090722,9730,17,27.9,1.72,4.3,0,NaN
20090723,7392,16.7,26.2,1.7,4.5,3.6,NaN
20090724,11928,13.6,22.7,1.53,5.6,1.8,NaN
20090725,11494,12,19,1.37,6.2,2.3,NaN
20090726,15589,11.5,21.1,1.13,3.8,0,NaN
20090727,19033,13,27.2,1.16,3.3,0.4,NaN
20090728,10220,13.8,21.8,1.3,3.3,0.1,NaN
20090729,17346,14.8,25,1.32,2.4,0,NaN
20090730,12677,12.9,25,1.28,4.8,0,NaN
20090731,12621,11.4,19.6,1.11,2.1,0,NaN
20090801,17038,11.9,25.6,1.24,2.6,0,NaN
20090802,13846,16.2,29.6,1.57,2.9,10.1,NaN
20090803,4515,13.5,18,1.63,3.1,1.3,NaN
20090804,11543,12.5,21.1,1.42,2.4,0,NaN
20090805,12740,11.1,22.1,1.41,2.3,0,NaN
20090806,18039,13.1,25.7,1.42,2.2,0,NaN
20090807,15414,14.5,26.2,1.47,2.6,0,NaN
20090808,14861,17.4,25.8,1.34,2.7,0,NaN
20090809,12628,16.7,24.8,1.17,2.4,0,NaN
20090810,8008,15,25.7,1.61,2.4,9.8,NaN
20090811,8771,14.6,21,1.73,4.3,6.2,NaN
20090812,8792,15.2,21.6,1.61,5.2,8,NaN
20090813,11277,12.9,20,1.43,3.7,0,NaN
20090814,12558,11.6,20.2,1.28,2.1,0,NaN
20090815,16485,12.9,26.6,1.31,3,0,NaN
20090816,15673,16.1,29.1,1.48,4.5,0,NaN
20090817,12614,16.8,27.7,1.75,4.6,0.8,NaN
20090818,12523,13.8,21.7,1.35,3.1,0,NaN
20090819,16289,12.5,26.2,1.28,2.2,0,NaN
20090820,16331,17.3,29.3,1.35,2.7,0,NaN
20090821,5915,15,22.9,1.73,3.2,7.1,NaN
20090822,7868,12,18.4,1.43,2.7,0,NaN
20090823,15491,11,21.5,1.17,2.6,0,NaN
20090824,16226,12.5,24.2,1.08,3.3,0,NaN
20090825,12516,15.7,28.2,1.69,2.7,0.9,NaN
20090826,5208,15.9,21.6,1.89,2.3,16.4,NaN
20090827,14315,15.1,26.5,1.69,2.2,0,NaN
20090828,11431,14.6,26.1,1.6,5.1,0,NaN
20090829,11137,8.5,18.6,1.08,4.7,0.2,NaN
20090830,13132,7.5,20,1,4.1,0,NaN
20090831,14595,10.5,24.4,1.03,2.3,0,NaN
20090901,14434,14,29.2,1.44,3.9,2.4,NaN
20090902,11788,16.2,23.8,1.51,3.6,0.1,NaN
20090903,6748,13.1,22.6,1.47,7.8,2.4,NaN
20090904,7371,10.4,18.6,1.18,6.2,11.5,NaN
20090905,4347,8.7,15.3,1.15,8,0.9,NaN
20090906,7469,8.1,15.8,1.15,4.9,0,NaN
20090907,11347,10.2,20.9,1.14,2.6,0,NaN
20090908,13363,11.5,23.7,1.14,2.1,0,NaN
20090909,13391,12.9,23.3,1.17,2,0,NaN
20090910,10367,9.8,20.1,1.39,3.4,0,NaN
20090911,11235,11.5,18.2,1.24,3.2,0,NaN
20090912,8792,9,17,1.08,2.2,0,NaN
20090913,5901,9,14,1.14,4,9.8,NaN
20090914,3500,7.7,13.4,1.25,3.1,0.2,NaN
20090915,5628,12.2,20.2,1.5,3.1,0,NaN
20090916,5152,10.2,17.8,1.56,2.4,0,NaN
20090917,1470,11,15.1,1.46,3.6,0,NaN
20090918,11081,9.1,20.6,1.28,2.7,0,NaN
20090919,11585,11.1,23.1,1.3,2.3,0,NaN
20090920,10367,12.9,23.2,1.55,2.2,0,NaN
20090921,6125,12.2,18.8,1.52,2.3,0,NaN
20090922,9254,13.3,21.6,1.5,2.2,0,NaN
20090923,10731,12.1,22,1.38,4.2,0,NaN
20090924,2023,10.6,15.3,1.39,2.3,1.3,NaN
20090925,0,8.4,15.1,1.13,1.7,0,NaN
20090926,10626,6.5,18.8,1.01,1.9,0,NaN
20090927,10297,8.1,21,1.12,2.2,0,NaN
20090928,7679,9.2,18,1.22,3.9,0,NaN
20090929,1827,10.4,15.1,1.31,6.9,10.7,NaN
20090930,4452,7.3,13.3,1.15,3.2,0.5,NaN
20091001,3115,7.5,15.7,1.2,6.2,2.2,NaN
20091002,3493,5.3,9.9,0.91,5.4,0.1,NaN
20091003,8064,5.2,14.9,0.95,7.5,0,NaN
20091004,3696,7.8,13.9,1.04,9.5,0.5,NaN
20091005,5957,7.4,13.5,0.99,2.4,8.9,NaN
20091006,4102,10.8,18.9,1.51,5.5,5.8,NaN
20091007,6069,15.7,21,1.69,7.1,0.1,NaN
20091008,3605,8.3,21.2,1.35,6.9,0,NaN
20091009,7175,4.5,11.5,0.84,2.3,0,NaN
20091010,2492,5.3,13.5,1.13,2.7,8.7,NaN
20091011,1897,8.4,10.8,1.12,6.4,15,NaN
20091012,1211,4,8.5,0.88,6.3,12.6,NaN
20091013,4123,0.5,6.2,0.71,5,4.3,NaN
20091014,2716,0.3,3.2,0.57,6,0,NaN
20091015,1365,-0.3,1.2,0.6,5.3,8.5,NaN
20091016,1876,0,5.7,0.7,7.1,15.4,NaN
20091017,1701,1.3,4.1,0.72,3.1,4.1,NaN
20091018,2520,2,5.3,0.73,3,3.6,NaN
20091019,6041,1.2,8,0.66,2.2,0,NaN
20091020,7231,-0.4,8.2,0.62,2.3,0,NaN
20091021,6678,0.1,8.5,0.64,2.9,0,NaN
20091022,3675,2.2,10.7,0.79,2.1,7.1,NaN
20091023,1344,5,8.2,0.94,2.3,0,NaN
20091024,4249,4.9,12.4,0.95,2.7,0,NaN
20091025,1610,6.1,12.2,1.05,3.4,0.5,NaN
20091026,4893,5.5,12.7,0.99,6.2,1.5,NaN
20091027,1869,7.7,11.3,1.09,4.4,1.4,NaN
20091028,2604,7.4,11.6,1.02,2.5,0.7,NaN
20091029,2023,6.4,10,1.02,2.7,0.1,NaN
20091030,5670,0.1,9.1,0.75,2.5,0,NaN
20091031,5859,-2,7.1,0.57,1.9,0,NaN
20091101,5502,-2.6,7.9,0.55,2.4,0.7,NaN
20091102,672,2.9,6.6,0.72,2.9,28,NaN
20091103,784,1.9,6.4,0.82,3.7,1.4,NaN
20091104,1561,2,8.1,0.78,6.2,8,NaN
20091105,4809,4.4,9.8,0.76,6.4,0,NaN
20091106,5299,2.6,11.3,0.71,3.5,0,NaN
20091107,5229,1.1,11.2,0.64,2.3,0,NaN
20091108,2499,2.1,7.1,0.73,2.8,3.1,NaN
20091109,651,2.8,4.2,0.77,3.2,0.9,NaN
20091110,1428,2.1,5.9,0.74,3.5,0,NaN
20091111,1029,2.6,5.6,0.78,4.2,0,NaN
20091112,3598,1.9,8.9,0.72,5.2,1.7,NaN
20091113,2604,3.7,11.8,0.96,5.4,0,NaN
20091114,2191,9.4,16.6,0.95,4.6,0,NaN
20091115,3871,7.4,12,0.87,5.6,0,NaN
20091116,1113,6.3,11.4,1,4,3,NaN
20091117,721,7.2,13.3,1.16,4.2,3.4,NaN
20091118,2527,5.8,9.3,0.85,9.3,0,NaN
20091119,3808,6.1,11.8,0.81,7.5,0,NaN
20091120,2352,7.3,17.8,0.79,5.4,0,NaN
20091121,2086,10,14.6,0.98,2.9,0,NaN
20091122,1330,8.3,14.4,0.85,6.2,0,NaN
20091123,2457,6.9,10.3,0.8,12.7,0.5,NaN
20091124,2086,7,10.8,0.95,9.8,3.3,NaN
20091125,3500,8.2,13.4,0.84,7.9,0.8,NaN
20091126,3346,5.8,10.3,0.75,8.6,0,NaN
20091127,2779,5,9.6,0.69,9.3,0,NaN
20091128,2639,4.2,8.4,0.68,8.5,0,NaN
20091129,1897,3.8,13.2,0.61,5.9,0,NaN
20091130,1428,3.9,7.8,0.71,2.4,5.6,NaN
20091201,273,1.6,4.3,0.74,4.7,4.2,NaN
20091202,2898,-0.9,5,0.61,4.2,0,NaN
20091203,3241,0.2,9.5,0.6,2.4,0,NaN
20091204,728,0.7,4,0.63,3.5,1,NaN
20091205,1862,-2,4.4,0.58,4.2,2.8,NaN
20091206,1141,4.2,9.2,0.87,6.5,4,NaN
20091207,0,2.8,8.7,0.79,4,0.6,NaN
20091208,567,4.2,7.9,0.82,5,6.1,NaN
20091209,357,1.3,4.6,0.76,4.8,2.1,NaN
20091210,511,1.4,5.5,0.76,5.5,13.6,NaN
20091211,210,-0.2,3.7,0.66,4.6,1.1,NaN
20091212,707,-2,-0.2,0.54,3,0.3,NaN
20091213,1029,-4.7,-1.8,0.41,3.6,0,NaN
20091214,889,-5,-3,0.41,2.8,0.2,NaN
20091215,1547,-3.2,-1.7,0.46,3.5,0.4,NaN
20091216,2331,-6.3,-3,0.37,2.8,0,NaN
20091217,1106,-7.2,-6.1,0.33,3.5,0.9,NaN
20091218,2177,-16.6,-6.7,0.22,3.6,0.3,NaN
20091219,2142,-17.3,-15.1,0.16,2.4,0.1,NaN
20091220,3017,-18.9,-4.5,0.2,5.9,0.3,NaN
20091221,2632,-6,0.1,0.37,6.1,0,NaN
20091222,2590,-5.1,7.4,0.62,6.8,3.7,NaN
20091223,966,-2,3.8,0.6,3.1,2.1,NaN
20091224,1554,-0.8,4.8,0.62,2.5,3.9,NaN
20091225,1071,2.5,8.4,0.73,9.9,0,NaN
20091226,2814,-2.5,3.9,0.51,7.3,0,NaN
20091227,2030,-2,3,0.38,4.4,0.1,NaN
20091228,1113,-2.3,2,0.57,7,0.2,NaN
20091229,2646,-4,1.8,0.47,3.3,5.2,NaN
20091230,1666,0.4,8.1,0.84,4.1,8.6,NaN
20091231,511,-1,5.8,0.66,2.8,4.7,NaN
