## Site Characteristics
Country     = 'Germany'
Station     = 'Chemnitz, Sachsen'
Description = 'Weather Data from the DWD Station 853 in Chemnitz'
Source      = 'DWD'
Contact     = 'No Contact'
Longitude = 12.8720; Latitude = 50.7913; Elevation = 4; AngstromA = 0.18; AngstromB = 0.55; HasSunshine = False
## Daily weather observations (missing values are NaN)
DAY,IRRAD,TMIN,TMAX,VAP,WIND,RAIN,SNOWDEPTH
20090316,1785,4.4,6.3,0.84,2.9,1,NaN
20090317,2730,1.4,7.9,0.74,5.9,0.1,NaN
20090318,7720,-0.4,7.3,0.57,6.2,0,NaN
20090319,3525,-0.9,5.1,0.53,5,3.5,NaN
20090320,3325,-2.4,0.9,0.42,3.5,0,NaN
20090321,7115,-1.7,5,0.45,2.7,0,NaN
20090322,1625,0.3,6.2,0.58,7.5,2.5,NaN
20090323,1045,0.9,5.9,0.72,10.5,5.1,NaN
20090324,4240,-3.6,4.8,0.52,7.9,2.4,NaN
20090325,5220,-4.6,3.3,0.5,5.5,0.4,NaN
20090326,3285,0.6,6.1,0.68,6.5,0.4,NaN
20090327,3650,3.2,9,0.75,8.5,0.3,NaN
20090328,2325,3,9.1,0.74,6.7,0.6,NaN
20090329,2730,2.3,7.3,0.68,4,1.7,NaN
20090330,3390,1.8,7.9,0.7,2,1.1,NaN
20090331,9905,0.3,12.1,0.61,2.8,0,NaN
20090401,9535,0.8,13.5,0.65,4.1,0,NaN
20090402,9790,3,17.8,0.71,3.6,0,NaN
20090403,9880,9,21.5,0.84,3,0,NaN
20090404,9425,9.4,20.3,1.08,3.8,0.5,NaN
20090405,4730,7.7,13.2,1.06,2.6,0,NaN
20090406,7065,6.7,17.9,1.04,2.5,0,NaN
20090407,9060,10.3,21.2,0.94,2.4,0,NaN
20090408,8725,9.6,20.3,0.96,4.1,0,NaN
20090409,7855,8.6,17.2,0.98,3.6,0,NaN
20090410,9925,8.9,21.9,0.97,3.2,0,NaN
20090411,10515,11.8,23.1,0.96,3.3,0,NaN
20090412,10700,9.1,20.2,0.91,3.6,0,NaN
20090413,10845,6.3,19.6,0.92,2.6,0,NaN
20090414,10660,8.5,20.6,0.95,2.6,0,NaN
20090415,11070,9.3,21.9,0.69,2.4,0,NaN
20090416,10695,9.7,21.8,0.78,4.3,0,NaN
20090417,765,6.6,11.8,1,3.2,21.7,NaN
20090418,2525,6.9,10.9,1.03,2.4,0,NaN
20090419,10005,6,15.6,0.97,3,0,NaN
20090420,11755,4.2,16.9,0.8,3.6,0,NaN
20090421,12340,4.5,17.1,0.69,3.1,0,NaN
20090422,9665,4.7,15.6,0.8,3.7,1,NaN
20090423,4810,4.2,9.7,0.84,3,0.3,NaN
20090424,11635,3.9,18.6,0.78,2.9,0,NaN
20090425,12295,7.6,21.1,0.77,2.7,0,NaN
20090426,9145,10.6,19.5,0.9,3.4,0,NaN
20090427,10930,12.9,22.9,0.92,3.8,0,NaN
20090428,8525,9.1,22.1,1.03,4,2.9,NaN
20090429,7880,8.1,15.4,1.12,2.4,7.7,NaN
20090430,6855,6,17.2,1.22,2.6,1.7,NaN
20090501,10545,8.6,17.2,1.24,2.8,0,NaN
20090502,13275,7.7,17.8,0.92,2.9,0,NaN
20090503,12800,6.9,20.7,0.91,2.7,3.4,NaN
20090504,5065,4.4,10.2,0.86,3.6,0,NaN
20090505,5255,2.7,10.8,0.79,6.4,6.7,NaN
20090506,2390,7.9,11.7,1.09,7.8,6.6,NaN
20090507,9795,9.2,18.6,1.14,4.6,0,NaN
20090508,7295,11,20.1,1.21,4.5,0.9,NaN
20090509,10315,5.6,19.6,1.06,2.4,1,NaN
20090510,7840,10.7,17,1.18,3.9,0.8,NaN
20090511,2935,8.3,14.8,1.21,2.7,12.8,NaN
20090512,13885,6.1,14.8,0.84,3.6,0,NaN
20090513,11255,4.6,16.6,0.78,2.6,0,NaN
20090514,11790,7.4,16.3,0.74,3.2,0,NaN
20090515,12235,8.4,17.9,1.13,3.3,2.1,NaN
20090516,9010,9.6,16.9,1.09,4.7,0,NaN
20090517,13875,7,24.2,1.14,3,9.7,NaN
20090518,8395,12.7,19.3,1.39,3.1,0,NaN
20090519,13770,11.3,21,1.09,2.3,0,NaN
20090520,13255,11.6,22.8,1.3,2.8,1.4,NaN
20090521,9010,12,24.6,1.43,4.4,0.3,NaN
20090522,5920,8.9,16.3,1.29,2.9,5,NaN
20090523,13285,6.9,17.5,0.99,3,0,NaN
20090524,13880,11.9,23.6,1.3,2.9,0,NaN
20090525,14300,12.8,24.1,1.26,1.7,0,NaN
20090526,11840,11.7,28,1.53,3.9,21.2,NaN
20090527,11115,8.2,15.8,1,5.2,0,NaN
20090528,5190,4.5,14.1,0.98,6.4,3.1,NaN
20090529,4480,4.2,11.9,0.93,5.1,3.3,NaN
20090530,1455,7.1,10.9,1.14,2.9,2.4,NaN
20090531,6090,6.6,15.9,1.26,2.4,3.2,NaN
20090601,11695,10.3,18,1.27,3.1,0,NaN
20090602,11960,9,20.9,1.26,4.1,0,NaN
20090603,5860,7.1,12.2,0.83,6.1,0,NaN
20090604,7090,6,11.8,0.75,5.3,0.5,NaN
20090605,6280,5.5,12,0.83,3,0,NaN
20090606,5425,4.2,14.9,0.99,3.2,6.2,NaN
20090607,8930,7.8,17.7,1.16,5.1,0,NaN
20090608,10175,9.5,18.1,1.11,4.7,0,NaN
20090609,7705,10.9,19.1,1.34,3.7,4.6,NaN
20090610,10565,10.5,20.2,1.25,5.2,0.3,NaN
20090611,6210,8.9,17.6,1.25,7.2,5.7,NaN
20090612,8925,5.9,14.4,1.01,6.5,4.2,NaN
20090613,15955,5.5,18.5,0.83,5.5,0,NaN
20090614,14080,8.2,23.1,1.12,2.6,0.6,NaN
20090615,8435,10.8,23.2,1.69,3.3,20.9,NaN
20090616,6345,8.7,16.8,1.29,3.7,2.1,NaN
20090617,11635,8.6,19.6,1.21,2.3,0,NaN
20090618,7980,13.9,22,1.45,4,0,NaN
20090619,6545,11.1,18.3,1.39,3.3,0,NaN
20090620,10205,8.2,17.1,1.06,3.1,0.2,NaN
20090621,6645,6.6,16,1.13,1.9,7.2,NaN
20090622,4750,6.6,15.3,1.22,3.3,0.8,NaN
20090623,1450,9.4,15.2,1.29,4.5,2.3,NaN
20090624,2330,8.8,16.1,1.44,2.5,9.3,NaN
20090625,3160,12.9,16.3,1.62,2.8,0.6,NaN
20090626,6740,15,20.4,1.82,3.1,0.5,NaN
20090627,2515,15.1,17.8,1.81,3.5,1.6,NaN
20090628,8600,14.6,21.2,1.61,2.8,0,NaN
20090629,6375,13.9,21.5,1.73,1.8,0,NaN
20090630,9945,14.1,25.3,1.85,2,1.8,NaN
20090701,10400,15.6,26.6,1.87,1.9,43.8,NaN
20090702,6980,15.1,24.5,1.95,2,10.7,NaN
20090703,13125,14,26.5,1.81,2.3,0,NaN
20090704,8090,16,23.6,1.92,3,17.7,NaN
20090705,11610,14.8,24.5,1.52,2.4,0,NaN
20090706,7990,14.5,24.7,1.55,2.7,0.6,NaN
20090707,9490,13.1,23.2,1.54,4.3,11.1,NaN
20090708,8840,11.8,18.4,1.32,7.5,4.7,NaN
20090709,7645,9.9,18.5,1.22,5.2,6.3,NaN
20090710,7710,9.8,17.3,1.15,6.8,11.4,NaN
20090711,5395,9.9,17.7,1.25,4.5,6.8,NaN
20090712,8290,10.8,21.7,1.41,4.3,0,NaN
20090713,12180,15.4,25.6,1.48,3.6,0.7,NaN
20090714,7245,16.8,24.6,1.83,4,2.4,NaN
20090715,7415,16.7,24.1,1.82,4.6,0,NaN
20090716,13605,15.7,26.9,1.5,3.2,0,NaN
20090717,9255,15.4,28.7,1.83,2.7,43.6,NaN
20090718,3570,12.3,15.3,1.48,5.7,11.8,NaN
20090719,9410,12,19.5,1.37,6.3,0.8,NaN
20090720,9220,11.7,20,1.34,5.9,0,NaN
20090721,9800,12.3,25.8,1.42,3.6,3.2,NaN
20090722,6950,17,27.9,1.72,4.3,0,NaN
20090723,5280,16.7,26.2,1.7,4.5,3.6,NaN
20090724,8520,13.6,22.7,1.53,5.6,1.8,NaN
20090725,8210,12,19,1.37,6.2,2.3,NaN
20090726,11135,11.5,21.1,1.13,3.8,0,NaN
20090727,13595,13,27.2,1.16,3.3,0.4,NaN
20090728,7300,13.8,21.8,1.3,3.3,0.1,NaN
20090729,12390,14.8,25,1.32,2.4,0,NaN
20090730,9055,12.9,25,1.28,4.8,0,NaN
20090731,9015,11.4,19.6,1.11,2.1,0,NaN
20090801,12170,11.9,25.6,1.24,2.6,0,NaN
20090802,9890,16.2,29.6,1.57,2.9,10.1,NaN
20090803,3225,13.5,18,1.63,3.1,1.3,NaN
20090804,8245,12.5,21.1,1.42,2.4,0,NaN
20090805,9100,11.1,22.1,1.41,2.3,0,NaN
20090806,12885,13.1,25.7,1.42,2.2,0,NaN
20090807,11010,14.5,26.2,1.47,2.6,0,NaN
20090808,10615,17.4,25.8,1.34,2.7,0,NaN
20090809,9020,16.7,24.8,1.17,2.4,0,NaN
20090810,5720,15,25.7,1.61,2.4,9.8,NaN
20090811,6265,14.6,21,1.73,4.3,6.2,NaN
20090812,6280,15.2,21.6,1.61,5.2,8,NaN
20090813,8055,12.9,20,1.43,3.7,0,NaN
20090814,8970,11.6,20.2,1.28,2.1,0,NaN
20090815,11775,12.9,26.6,1.31,3,0,NaN
20090816,11195,16.1,29.1,1.48,4.5,0,NaN
20090817,9010,16.8,27.7,1.75,4.6,0.8,NaN
20090818,8945,13.8,21.7,1.35,3.1,0,NaN
20090819,11635,12.5,26.2,1.28,2.2,0,NaN
20090820,11665,17.3,29.3,1.35,2.7,0,NaN
20090821,4225,15,22.9,1.73,3.2,7.1,NaN
20090822,5620,12,18.4,1.43,2.7,0,NaN
20090823,11065,11,21.5,1.17,2.6,0,NaN
20090824,11590,12.5,24.2,1.08,3.3,0,NaN
20090825,8940,15.7,28.2,1.69,2.7,0.9,NaN
20090826,3720,15.9,21.6,1.89,2.3,16.4,NaN
20090827,10225,15.1,26.5,1.69,2.2,0,NaN
20090828,8165,14.6,26.1,1.6,5.1,0,NaN
20090829,7955,8.5,18.6,1.08,4.7,0.2,NaN
20090830,9380,7.5,20,1,4.1,0,NaN
20090831,10425,10.5,24.4,1.03,2.3,0,NaN
20090901,10310,14,29.2,1.44,3.9,2.4,NaN
20090902,8420,16.2,23.8,1.51,3.6,0.1,NaN
20090903,4820,13.1,22.6,1.47,7.8,2.4,NaN
20090904,5265,10.4,18.6,1.18,6.2,11.5,NaN
20090905,3105,8.7,15.3,1.15,8,0.9,NaN
20090906,5335,8.1,15.8,1.15,4.9,0,NaN
20090907,8105,10.2,20.9,1.14,2.6,0,NaN
20090908,9545,11.5,23.7,1.14,2.1,0,NaN
20090909,9565,12.9,23.3,1.17,2,0,NaN
20090910,7405,9.8,20.1,1.39,3.4,0,NaN
20090911,8025,11.5,18.2,1.24,3.2,0,NaN
20090912,6280,9,17,1.08,2.2,0,NaN
20090913,4215,9,14,1.14,4,9.8,NaN
20090914,2500,7.7,13.4,1.25,3.1,0.2,NaN
20090915,4020,12.2,20.2,1.5,3.1,0,NaN
20090916,3680,10.2,17.8,1.56,2.4,0,NaN
20090917,1050,11,15.1,1.46,3.6,0,NaN
20090918,7915,9.1,20.6,1.28,2.7,0,NaN
20090919,8275,11.1,23.1,1.3,2.3,0,NaN
20090920,7405,12.9,23.2,1.55,2.2,0,NaN
20090921,4375,12.2,18.8,1.52,2.3,0,NaN
20090922,6610,13.3,21.6,1.5,2.2,0,NaN
20090923,7665,12.1,22,1.38,4.2,0,NaN
20090924,1445,10.6,15.3,1.39,2.3,1.3,NaN
20090925,0,8.4,15.1,1.13,1.7,0,NaN
20090926,7590,6.5,18.8,1.01,1.9,0,NaN
20090927,7355,8.1,21,1.12,2.2,0,NaN
20090928,5485,9.2,18,1.22,3.9,0,NaN
20090929,1305,10.4,15.1,1.31,6.9,10.7,NaN
20090930,3180,7.3,13.3,1.15,3.2,0.5,NaN
20091001,2225,7.5,15.7,1.2,6.2,2.2,NaN
20091002,2495,5.3,9.9,0.91,5.4,0.1,NaN
20091003,5760,5.2,14.9,0.95,7.5,0,NaN
20091004,2640,7.8,13.9,1.04,9.5,0.5,NaN
20091005,4255,7.4,13.5,0.99,2.4,8.9,NaN
20091006,2930,10.8,18.9,1.51,5.5,5.8,NaN
20091007,4335,15.7,21,1.69,7.1,0.1,NaN
20091008,2575,8.3,21.2,1.35,6.9,0,NaN
20091009,5125,4.5,11.5,0.84,2.3,0,NaN
20091010,1780,5.3,13.5,1.13,2.7,8.7,NaN
20091011,1355,8.4,10.8,1.12,6.4,15,NaN
20091012,865,4,8.5,0.88,6.3,12.6,NaN
20091013,2945,0.5,6.2,0.71,5,4.3,NaN
20091014,1940,0.3,3.2,0.57,6,0,NaN
20091015,975,-0.3,1.2,0.6,5.3,8.5,NaN
20091016,1340,0,5.7,0.7,7.1,15.4,NaN
20091017,1215,1.3,4.1,0.72,3.1,4.1,NaN
20091018,1800,2,5.3,0.73,3,3.6,NaN
20091019,4315,1.2,8,0.66,2.2,0,NaN
20091020,5165,-0.4,8.2,0.62,2.3,0,NaN
20091021,4770,0.1,8.5,0.64,2.9,0,NaN
20091022,2625,2.2,10.7,0.79,2.1,7.1,NaN
20091023,960,5,8.2,0.94,2.3,0,NaN
20091024,3035,4.9,12.4,0.95,2.7,0,NaN
20091025,1150,6.1,12.2,1.05,3.4,0.5,NaN
20091026,3495,5.5,12.7,0.99,6.2,1.5,NaN
20091027,1335,7.7,11.3,1.09,4.4,1.4,NaN
20091028,1860,7.4,11.6,1.02,2.5,0.7,NaN
20091029,1445,6.4,10,1.02,2.7,0.1,NaN
20091030,4050,0.1,9.1,0.75,2.5,0,NaN
20091031,4185,-2,7.1,0.57,1.9,0,NaN
20091101,3930,-2.6,7.9,0.55,2.4,0.7,NaN
20091102,480,2.9,6.6,0.72,2.9,28,NaN
20091103,560,1.9,6.4,0.82,3.7,1.4,NaN
20091104,1115,2,8.1,0.78,6.2,8,NaN
20091105,3435,4.4,9.8,0.76,6.4,0,NaN
20091106,3785,2.6,11.3,0.71,3.5,0,NaN
20091107,3735,1.1,11.2,0.64,2.3,0,NaN
20091108,1785,2.1,7.1,0.73,2.8,3.1,NaN
20091109,465,2.8,4.2,0.77,3.2,0.9,NaN
20091110,1020,2.1,5.9,0.74,3.5,0,NaN
20091111,735,2.6,5.6,0.78,4.2,0,NaN
20091112,2570,1.9,8.9,0.72,5.2,1.7,NaN
20091113,1860,3.7,11.8,0.96,5.4,0,NaN
20091114,1565,9.4,16.6,0.95,4.6,0,NaN
20091115,2765,7.4,12,0.87,5.6,0,NaN
20091116,795,6.3,11.4,1,4,3,NaN
20091117,515,7.2,13.3,1.16,4.2,3.4,NaN
20091118,1805,5.8,9.3,0.85,9.3,0,NaN
20091119,2720,6.1,11.8,0.81,7.5,0,NaN
20091120,1680,7.3,17.8,0.79,5.4,0,NaN
20091121,1490,10,14.6,0.98,2.9,0,NaN
20091122,950,8.3,14.4,0.85,6.2,0,NaN
20091123,1755,6.9,10.3,0.8,12.7,0.5,NaN
20091124,1490,7,10.8,0.95,9.8,3.3,NaN
20091125,2500,8.2,13.4,0.84,7.9,0.8,NaN
20091126,2390,5.8,10.3,0.75,8.6,0,NaN
20091127,1985,5,9.6,0.69,9.3,0,NaN
20091128,1885,4.2,8.4,0.68,8.5,0,NaN
20091129,1355,3.8,13.2,0.61,5.9,0,NaN
20091130,1020,3.9,7.8,0.71,2.4,5.6,NaN
20091201,195,1.6,4.3,0.74,4.7,4.2,NaN
20091202,2070,-0.9,5,0.61,4.2,0,NaN
20091203,2315,0.2,9.5,0.6,2.4,0,NaN
20091204,520,0.7,4,0.63,3.5,1,NaN
20091205,1330,-2,4.4,0.58,4.2,2.8,NaN
20091206,815,4.2,9.2,0.87,6.5,4,NaN
20091207,0,2.8,8.7,0.79,4,0.6,NaN
20091208,405,4.2,7.9,0.82,5,6.1,NaN
20091209,255,1.3,4.6,0.76,4.8,2.1,NaN
20091210,365,1.4,5.5,0.76,5.5,13.6,NaN
20091211,150,-0.2,3.7,0.66,4.6,1.1,NaN
20091212,505,-2,-0.2,0.54,3,0.3,NaN
20091213,735,-4.7,-1.8,0.41,3.6,0,NaN
20091214,635,-5,-3,0.41,2.8,0.2,NaN
20091215,1105,-3.2,-1.7,0.46,3.5,0.4,NaN
20091216,1665,-6.3,-3,0.37,2.8,0,NaN
20091217,790,-7.2,-6.1,0.33,3.5,0.9,NaN
20091218,1555,-16.6,-6.7,0.22,3.6,0.3,NaN
20091219,1530,-17.3,-15.1,0.16,2.4,0.1,NaN
20091220,2155,-18.9,-4.5,0.2,5.9,0.3,NaN
20091221,1880,-6,0.1,0.37,6.1,0,NaN
20091222,1850,-5.1,7.4,0.62,6.8,3.7,NaN
20091223,690,-2,3.8,0.6,3.1,2.1,NaN
20091224,1110,-0.8,4.8,0.62,2.5,3.9,NaN
20091225,765,2.5,8.4,0.73,9.9,0,NaN
20091226,2010,-2.5,3.9,0.51,7.3,0,NaN
20091227,1450,-2,3,0.38,4.4,0.1,NaN
20091228,795,-2.3,2,0.57,7,0.2,NaN
20091229,1890,-4,1.8,0.47,3.3,5.2,NaN
20091230,1190,0.4,8.1,0.84,4.1,8.6,NaN
20091231,365,-1,5.8,0.66,2.8,4.7,NaN
