## Site Characteristics
Country     = 'Germany'
Station     = 'Chemnitz, Sachsen'
Description = 'Weather Data from the DWD Station 853 in Chemnitz'
Source      = 'DWD'
Contact     = 'No Contact'
Longitude = 12.8720; Latitude = 50.7913; Elevation = 4; AngstromA = 0.18; AngstromB = 0.55; HasSunshine = False
## Daily weather observations (missing values are NaN)
DAY,IRRAD,TMIN,TMAX,VAP,WIND,RAIN,SNOWDEPTH
20180212,2380,-4.1,2.1,0.5,5,0.8,NaN
20180213,4045,-4.6,1.7,0.39,2.8,0,NaN
20180214,5050,-5.7,2.6,0.35,1.9,0,NaN
20180215,2430,-4.5,1.7,0.39,3.5,2.5,NaN
20180216,4570,-1.5,5.8,0.56,4.5,0,NaN
20180217,2565,-2.3,2.3,0.49,2.5,0.2,NaN
20180218,1060,-2.1,1.3,0.49,1.5,0,NaN
20180219,4420,-4.5,2.8,0.39,1.8,0,NaN
20180220,3880,-4.5,2.5,0.41,2.2,0,NaN
20180221,4425,-6.3,0.1,0.37,3.4,0,NaN
20180222,5205,-6.8,-0.5,0.31,4.9,0,NaN
20180223,5960,-8.6,-2.3,0.27,4.7,0,NaN
20180224,5105,-9.9,-2.2,0.23,5.2,0,NaN
20180225,6375,-12.5,-5.3,0.18,4.2,0,NaN
20180226,4415,-13.2,-7.2,0.19,4.5,0,NaN
20180227,6005,-15.4,-6.5,0.16,4.4,0,NaN
20180228,5625,-14.4,-6.9,0.17,4.3,0,NaN
20180301,6410,-12.3,-2.9,0.18,4.3,0,NaN
20180302,5605,-11.5,-2.4,0.23,3.9,0,NaN
20180303,3460,-8.6,-1.2,0.26,2.9,0,NaN
20180304,5845,-5.4,7.4,0.36,2.9,0,NaN
20180305,4730,-1.1,7.8,0.47,3,0,NaN
20180306,1875,-2,1.7,0.51,2,8.3,NaN
20180307,3300,-1.4,6.1,0.61,5.3,0,NaN
20180308,5280,2,7.4,0.59,8,0.5,NaN
20180309,6605,0.5,6.5,0.6,6.1,0.2,NaN
20180310,4025,4.4,14.8,0.86,4.3,0.7,NaN
20180311,6160,6.7,17.8,0.94,3.2,0.2,NaN
20180312,840,6,8.6,0.94,5.3,21.8,NaN
20180313,3385,1.7,9.6,0.79,8.3,2.8,NaN
20180314,1795,0.7,3.7,0.62,3.8,0.2,NaN
20180315,5795,-0.4,8.1,0.58,3.9,0.4,NaN
20180316,1090,-3.5,5.1,0.6,3.8,4.6,NaN
20180317,2305,-7,-3.4,0.31,7.2,0,NaN
20180318,6485,-8.8,-4.5,0.22,7.2,0,NaN
20180319,8685,-10.4,-2.1,0.23,3.5,0,NaN
20180320,4080,-9.1,-1.8,0.36,4.3,0.9,NaN
20180321,8640,-6.2,1.3,0.36,2.8,0,NaN
20180322,2700,-2.3,0.9,0.46,6.9,1.4,NaN
20180323,2850,0.3,4.3,0.59,2.8,0,NaN
20180324,9325,0.3,8.3,0.52,2.2,0,NaN
20180325,9110,-0.8,10,0.53,2,0,NaN
20180326,2430,1.4,6.3,0.62,2.8,0,NaN
20180327,6700,-0.1,7.2,0.55,2.3,0,NaN
20180328,2000,3.4,7.6,0.77,3.9,5.6,NaN
20180329,4095,0.5,7.2,0.6,6.8,0,NaN
20180330,7980,0.2,12,0.59,3.4,0.1,NaN
20180331,1500,0.4,7,0.76,3.7,0,NaN
20180401,3210,-0.3,5.1,0.58,6.4,0,NaN
20180402,7430,-0.9,10.8,0.56,4.1,1,NaN
20180403,8870,8.1,20,0.8,5.4,0,NaN
20180404,7575,8.3,21.1,0.86,4.6,0.5,NaN
20180405,5285,2.5,14.3,0.78,8.3,1.7,NaN
20180406,11145,-1.3,12.7,0.43,2.5,0,NaN
20180407,11075,4.6,19.4,0.57,3.3,0,NaN
20180408,10920,6.2,14.5,0.82,3.7,0,NaN
20180409,9065,5.4,20.8,0.85,2.6,0,NaN
20180410,10310,10.5,21.1,0.87,3.8,0,NaN
20180411,6620,8.1,17,1.04,2.1,0.1,NaN
20180412,8325,10.4,22.6,1.03,3.3,0.9,NaN
20180413,4200,8.1,17.4,1.06,5.1,14,NaN
20180414,9455,8.1,18.3,0.94,5.7,0,NaN
20180415,9370,8.5,20.8,0.99,2.3,4.5,NaN
20180416,1080,8.4,13.4,1.24,2.6,12.2,NaN
20180417,8545,8.4,16.7,1.12,2.3,0,NaN
20180418,11990,8.8,22,0.96,2,0,NaN
20180419,11795,9.8,22.7,1.06,2.6,0,NaN
20180420,11710,12.8,26.9,1.14,2.1,0,NaN
20180421,11400,13.3,21.3,1.2,3,0,NaN
20180422,11305,10.1,24.3,1.16,2,0.4,NaN
20180423,5135,11.7,19.6,1.33,3.9,5.1,NaN
20180424,8620,8.9,16.8,1.09,5.3,0,NaN
20180425,7200,8,18.2,1.07,7.4,11.6,NaN
20180426,9445,5.1,12.7,0.83,5.8,0.1,NaN
20180427,11405,3.5,16.9,0.7,2.3,0,NaN
20180428,10225,10.1,18.9,1.01,4.2,0,NaN
20180429,11645,7.8,23.6,1.27,2.9,0,NaN
20180430,11185,9.7,18.5,0.99,6,0,NaN
20180501,9770,5.3,14.6,0.78,6.1,0,NaN
20180502,7220,5.1,16.6,0.9,2.9,0.7,NaN
20180503,6040,8.5,16.5,1.03,3.3,0,NaN
20180504,11250,8.4,15.6,0.74,4.7,0,NaN
20180505,13320,5.1,17.4,0.82,4,0,NaN
20180506,13770,6.6,18.7,0.81,3.7,0,NaN
20180507,14005,6.9,21.8,0.92,3.2,0,NaN
20180508,13680,10.6,23.7,0.97,3.2,0,NaN
20180509,10340,10.5,23.6,1.21,2.5,0,NaN
20180510,9065,11.8,23,1.33,2.6,1,NaN
20180511,8060,9.9,17.7,1.21,2.6,0,NaN
20180512,7880,10.6,23.1,1.37,3.1,0,NaN
20180513,13305,14.3,25.2,1.1,3.3,0,NaN
20180514,13900,11.6,22.9,0.96,4.6,0,NaN
20180515,8115,7.9,17.9,1.07,2.9,3.1,NaN
20180516,3100,9,16,1.25,2.9,5.5,NaN
20180517,3235,8,13.8,1.17,3.7,0.4,NaN
20180518,6590,7.5,14,0.99,2.8,0,NaN
20180519,10705,7.5,16,1.1,2.6,0,NaN
20180520,14840,8.9,20.4,0.94,3.5,0,NaN
20180521,14785,9.8,22.1,0.9,3.2,0,NaN
20180522,12410,12.2,23.6,0.98,2.3,0,NaN
20180523,5850,11.2,22.2,1.44,2.5,18.9,NaN
20180524,0,14.2,21.3,1.55,2.4,0.3,NaN
20180525,11285,13.2,24,1.35,2,0,NaN
20180526,13155,12.7,24.5,1.32,2,0,NaN
20180527,7440,13.8,26.5,1.49,2.5,1.2,NaN
20180528,12805,17,28.2,1.55,2.5,0,NaN
20180529,12300,18.6,28.4,1.67,3.2,0.1,NaN
20180530,10575,16.5,25.4,1.72,2,0,NaN
20180531,12240,15.9,29.1,1.74,1.8,5.5,NaN
20180601,10700,15.8,25.9,1.73,3.5,0,NaN
20180602,6970,14.1,21.2,1.59,4.1,0,NaN
20180603,9845,14.9,23,1.58,2.3,0,NaN
20180604,13330,13.8,24.7,1.51,2.2,0,NaN
20180605,6355,13,19.5,1.51,2.2,0,NaN
20180606,13205,11.8,25.2,1.42,3.4,0,NaN
20180607,13865,15.2,27.1,1.26,2.3,0,NaN
20180608,0,15.4,28.4,1.43,2.3,0,NaN
20180609,7315,16,27.2,1.81,2.1,6.2,NaN
20180610,8180,15.9,25.7,1.81,2.6,8.3,NaN
20180611,7970,13.7,21.9,1.73,2.7,11.7,NaN
20180612,7210,13.4,18.3,1.36,2.5,0,NaN
20180613,4160,11.1,14.3,1.14,3.6,0,NaN
20180614,10480,10.9,19,1.1,2.5,0,NaN
20180615,10785,10.2,21.4,1.25,2.4,0,NaN
20180616,9200,14.3,24.8,1.33,1.3,0,NaN
20180617,8315,13.4,24.3,1.49,2.5,11,NaN
20180618,10420,12.2,21.1,1.32,2.2,0,NaN
20180619,7600,13.1,23.7,1.47,3.7,0,NaN
20180620,13695,15.7,28.3,1.61,2.1,0,NaN
20180621,9890,7.4,27.6,1.32,5.5,0.6,NaN
20180622,6355,6.7,13.6,0.95,5.8,6.8,NaN
20180623,3800,7.6,11.7,1.08,5.9,2.3,NaN
20180624,5545,9.2,14.2,1.13,3.6,3.1,NaN
20180625,9145,10.1,19.1,1.22,2.8,1.2,NaN
20180626,10365,12.5,20.7,1.29,2.7,0,NaN
20180627,11545,10,21.5,1.16,3.6,0,NaN
20180628,6005,11.9,23.3,1.4,3,0.9,NaN
20180629,14700,14.8,27.4,1.34,3.2,0,NaN
20180630,15910,11.4,20.4,0.94,4.7,0,NaN
20180701,15140,8.6,19.4,0.77,3.1,0,NaN
20180702,15945,6.4,21.5,0.77,2.5,0,NaN
20180703,15800,8.8,25.1,0.78,2.2,0,NaN
20180704,14460,13.7,29.9,0.87,2.5,0,NaN
20180705,11435,16.6,29.9,1.35,4,2.4,NaN
20180706,6790,13.7,21.5,1.43,3.1,0,NaN
20180707,15620,9.3,24.2,0.82,3.9,0,NaN
20180708,11275,10.8,23.2,1.23,3,0,NaN
20180709,12385,13.9,24.6,1.22,3.3,5.6,NaN
20180710,3630,9.8,16.4,1.31,2.3,3.2,NaN
20180711,8060,9.6,19.4,1.22,2.4,0,NaN
20180712,4345,9.7,20.2,1.44,4.4,4.9,NaN
20180713,12100,12.7,26.1,1.39,3.6,0.2,NaN
20180714,14205,12.7,25.1,1.31,2.6,0,NaN
20180715,14200,12.4,26.3,1.34,2.6,0,NaN
20180716,8895,15.1,26.2,1.32,2,0.1,NaN
20180717,13085,13.7,28.6,1.2,4.4,0,NaN
20180718,11470,15.4,26.7,1.28,4.2,0,NaN
20180719,13220,11.4,25.4,1.26,2.8,0,NaN
20180720,13445,14.1,27.5,1.2,2.2,0,NaN
20180721,6705,16.3,26.8,1.42,3.2,0,NaN
20180722,8960,16.4,25.3,1.59,3.2,0,NaN
20180723,12765,16.2,27.5,1.44,2.7,0,NaN
20180724,13985,15.4,29.4,1.36,2.2,0,NaN
20180725,11850,18.1,30.3,1.48,3,0,NaN
20180726,13795,16.8,30.5,1.4,2.8,0,NaN
20180727,9710,17.7,28.5,1.66,2.5,1.5,NaN
20180728,9300,18,30.7,1.71,3,5,NaN
20180729,12395,16.3,29,1.54,2.5,0,NaN
20180730,12520,22.2,33.6,1.51,1.9,0,NaN
20180731,10805,23,34.3,1.53,2,0,NaN
20180801,13155,20.7,32.5,1.7,3.1,0,NaN
20180802,11900,18.8,30.9,1.77,3.4,0,NaN
20180803,10425,18.2,31.5,1.87,2.3,0,NaN
20180804,9830,19.9,32.6,1.78,2.3,0.4,NaN
20180805,8900,15.6,24.9,1.62,3.4,0,NaN
20180806,13600,12.7,29.5,1.06,2.3,0,NaN
20180807,12605,21.3,34.1,1.08,2.6,0,NaN
20180808,9190,18.2,34.3,1.65,3.3,21.6,NaN
20180809,11315,18.5,32.4,1.68,3.1,0.3,NaN
20180810,6700,14.6,23.7,1.22,4.5,0.1,NaN
20180811,8310,13.6,23.6,1.01,4.9,0,NaN
20180812,12135,11.3,27.6,0.85,2.6,0,NaN
20180813,10490,17.9,31.7,1.23,4.3,0.5,NaN
20180814,7375,15.3,23,1.46,5.5,0,NaN
20180815,8400,13.7,23.4,1.32,2.8,0,NaN
20180816,11835,14.1,29.1,1.24,1.7,0,NaN
20180817,11080,17.1,30.8,1.33,3.3,5.6,NaN
20180818,6740,16.4,24.2,1.76,1.6,0,NaN
20180819,10945,15.4,29.2,1.62,1.9,0,NaN
20180820,10635,17.2,26.1,1.47,3.5,0,NaN
20180821,5835,16.4,22.1,1.62,2.1,1.7,NaN
20180822,10930,14.8,28.6,1.37,2.2,0,NaN
20180823,9345,18.7,33,1.4,3,0.7,NaN
20180824,6200,13.4,24.3,1.52,4.3,1.8,NaN
20180825,4830,9.5,17.3,1.17,4.9,0.1,NaN
20180826,8895,7.6,18.3,0.84,3.1,0,NaN
20180827,7215,10.5,24.4,0.93,6.1,0,NaN
20180828,7590,13.9,21.2,1.19,2.6,0,NaN
20180829,10570,14.8,26.6,1.15,2.8,1.8,NaN
20180830,1995,12.5,20.9,1.52,5.2,6.6,NaN
20180831,6750,11.2,16.8,1.14,2.1,0,NaN
20180901,3125,9.7,15.8,1.13,2.8,3.2,NaN
20180902,1075,11.8,14.5,1.5,3.6,2.2,NaN
20180903,2565,13.7,19.7,1.7,1.5,1.4,NaN
20180904,8165,14,23.5,1.61,2.4,0,NaN
20180905,9485,12.8,24.3,1.37,2.1,0,NaN
20180906,7805,14.6,25.6,1.3,1.8,1.5,NaN
20180907,4115,12.9,20.9,1.52,2.9,2.7,NaN
20180908,9385,11.2,20.5,1.13,2.7,0,NaN
20180909,7475,12.8,21.9,0.99,2.8,0,NaN
20180910,8095,13,25.2,1.09,3.1,0,NaN
20180911,7805,14.7,25.6,1.15,4.7,0,NaN
20180912,9740,14.1,28.5,1.14,5,0,NaN
20180913,2890,12.5,16.5,1.42,2.8,0.4,NaN
20180914,2880,12,16.5,1.4,1.9,0.3,NaN
20180915,6955,11.3,19.6,1.03,3.8,0,NaN
20180916,8945,9.6,22.8,0.94,2,0,NaN
20180917,8370,12.3,26,1.08,2.3,0,NaN
20180918,8675,16.5,28.5,1.27,3.1,0,NaN
20180919,6560,16.5,28,1.38,3.6,0.1,NaN
20180920,7235,17.7,28.7,1.45,4.5,0,NaN
20180921,5690,9.7,28,1.3,7.2,0.8,NaN
20180922,5335,8.7,15.8,0.84,7,0.3,NaN
20180923,1640,6.3,18.4,1.14,4.8,18.4,NaN
20180924,4790,4.9,10.9,0.85,7.7,3,NaN
20180925,5885,2.8,10.9,0.7,3.6,0,NaN
20180926,0,2.9,15.3,0.63,3.7,0,NaN
20180927,6370,9.6,21.8,0.93,3.7,0,NaN
20180928,3305,5,14.1,0.91,3.3,0.8,NaN
20180929,6895,2.2,12.3,0.68,2,0,NaN
20180930,8025,4.8,18.2,0.6,2,0,NaN
20181001,3400,5.3,11.2,0.81,3.9,0.2,NaN
20181002,3735,4,8.6,0.79,8.2,0.6,NaN
20181003,3510,5.6,12.7,0.77,8.4,0,NaN
20181004,0,4.6,15.6,0.87,3,0,NaN
20181005,6990,8,21.4,0.91,1.9,0,NaN
20181006,5275,8.9,23.1,1.12,2.7,0,NaN
20181007,1700,8.3,15.5,1.14,3.6,0,NaN
20181008,4545,7.7,16.5,1.08,1.5,0,NaN
20181009,5370,9,20.5,1.27,1.6,0,NaN
20181010,5845,10.6,21.6,1.21,2.8,0,NaN
20181011,6515,12.7,22.2,0.98,3,0,NaN
20181012,4695,13.6,24.8,1.11,2,0,NaN
20181013,6045,13.8,23.9,1.06,2.1,0,NaN
20181014,5960,11,21.2,0.95,3,0,NaN
20181015,4700,12.1,21,0.81,2.6,0,NaN
20181016,3985,11.2,19.6,1.01,2.2,0,NaN
20181017,5220,9,19.2,1.07,2.1,0,NaN
20181018,4445,8.9,16,1.16,2.4,2.8,NaN
20181019,1085,8.7,11.2,1.2,2.2,0.3,NaN
20181020,3815,6.9,12.1,0.96,2,0,NaN
20181021,0,4.5,12.6,0.82,1.8,0,NaN
20181022,2635,3.8,13,0.85,3.7,1.5,NaN
20181023,1220,3.9,9.1,0.86,8.9,20.6,NaN
20181024,1335,6.5,10.2,1,7.7,7.3,NaN
20181025,1520,8,11.8,1.05,7.6,2.1,NaN
20181026,2380,6.9,10.9,0.9,5.2,0,NaN
20181027,1450,3.9,7.5,0.72,4.5,0,NaN
20181028,670,1.2,3.9,0.67,4.9,8.5,NaN
20181029,1020,1.7,9.7,0.76,4.3,0,NaN
20181030,3810,5.6,17.2,0.92,7.5,0,NaN
20181031,4365,3.6,15.5,0.67,4.5,0,NaN
20181101,1700,5.9,12.8,0.84,3.1,0,NaN
20181102,2390,7.2,11.3,0.89,3.5,0,NaN
20181103,1625,5.9,8.8,0.94,2.3,0,NaN
20181104,1435,7.1,12.6,1.06,1.7,0,NaN
20181105,2475,7.9,14.3,1.07,3.1,0,NaN
20181106,3845,10.2,15.7,1.07,3.1,0,NaN
20181107,3330,6.7,15,1.07,1.9,0,NaN
20181108,2040,7.1,12.8,1.04,3,0,NaN
20181109,1255,5.8,11,0.98,1.9,0,NaN
20181110,3455,5.5,13.4,0.87,2.6,0.2,NaN
20181111,2025,4.5,13.3,0.94,3.7,0.1,NaN
20181112,2945,10.3,19.7,0.96,3.6,0,NaN
20181113,835,7,13.4,1.03,5.1,1.9,NaN
20181114,3150,3.3,10,0.8,3,0,NaN
20181115,2770,1.3,11.9,0.68,2.3,0,NaN
20181116,3310,0,8.3,0.6,2.3,0,NaN
20181117,3270,-2.3,7,0.53,2.8,0,NaN
20181118,2830,-5.8,0.8,0.41,2.3,1.8,NaN
20181119,1165,-2.2,1.4,0.53,4.3,0.1,NaN
20181120,535,-1.3,1.8,0.52,4.5,0.4,NaN
20181121,815,-0.2,1.3,0.59,3.3,0,NaN
20181122,585,0.2,2.6,0.63,2.1,0.1,NaN
20181123,2680,0.8,7.6,0.61,1.8,0,NaN
20181124,835,0.7,6.1,0.71,2.9,0.3,NaN
20181125,1690,0.3,7.6,0.69,2.4,0,NaN
20181126,235,0,3.7,0.67,4.7,0.2,NaN
20181127,670,-4.7,0,0.45,2.9,0,NaN
20181128,2590,-5.9,1,0.37,2.4,0,NaN
20181129,2425,-1,4.5,0.3,4.3,0,NaN
20181130,350,-2.1,2.4,0.5,3.1,8.6,NaN
20181201,1425,1.9,6.3,0.72,5.2,0,NaN
20181202,605,3.6,10.4,0.86,7.7,9.1,NaN
20181203,1410,8.2,11.9,1.09,6.9,11,NaN
20181204,1130,-0.4,9.1,0.77,5.5,1.8,NaN
20181205,2375,-0.7,5.2,0.5,2.5,0.1,NaN
20181206,575,2.9,8.8,0.72,5.5,0.3,NaN
20181207,0,8.1,10.7,1.01,9.2,3.5,NaN
20181208,1315,3.3,8.2,0.7,10.8,2.2,NaN
20181209,375,2.8,7.5,0.76,10.2,5,NaN
20181210,0,0.4,3.3,0.6,9.6,2.8,NaN
20181211,280,0,1.8,0.62,7.6,8.1,NaN
20181212,610,-1.4,0.3,0.59,3.4,3,NaN
20181213,1915,-4.5,-1.1,0.45,2.8,0,NaN
20181214,780,-2.4,-1.2,0.4,3,0,NaN
20181215,490,-3,-2,0.43,2.1,0,NaN
20181216,1205,-3.1,-0.4,0.41,2.4,0.2,NaN
20181217,1605,-0.6,2.5,0.59,4.2,0.1,NaN
20181218,1260,0.1,5,0.62,3.8,0,NaN
20181219,885,0.5,5.1,0.57,3.4,7,NaN
20181220,975,1.1,5.5,0.7,4.8,0.7,NaN
20181221,365,4.1,9.9,0.81,9.5,6.9,NaN
20181222,400,4.2,9.1,0.87,7.5,9.5,NaN
20181223,995,2.7,6.2,0.8,5.5,16.9,NaN
20181224,420,-1.4,2.8,0.59,5.1,1.2,NaN
20181225,455,-0.8,2,0.6,6.7,0.3,NaN
20181226,450,0.3,2.9,0.64,6.2,0.3,NaN
20181227,1555,2.8,6.5,0.76,4.3,0,NaN
20181228,420,-0.4,3,0.66,4.6,0.6,NaN
20181229,530,1.2,3.1,0.68,6.4,9.9,NaN
20181230,470,2.1,4.8,0.73,7.5,3,NaN
20181231,420,3,5.7,0.82,3.6,1.4,NaN
