## Site Characteristics
Country     = 'Germany'
Station     = 'Chemnitz, Sachsen'
Description = 'Weather Data from the DWD Station 853 in Chemnitz'
Source      = 'DWD'
Contact     = 'No Contact'
Longitude = 12.8720; Latitude = 50.7913; Elevation = 416; AngstromA = 0.18; AngstromB = 0.55; HasSunshine = False
## Daily weather observations (missing values are NaN)
DAY,IRRAD,TMIN,TMAX,VAP,WIND,RAIN,SNOWDEPTH
20200210,1730,0.7,11.1,0.72,12.6,5,NaN
20200211,1985,0.7,4.8,0.52,11.5,0.5,NaN
20200212,1930,0.5,4.1,0.48,9.4,0,NaN
20200213,2380,-0.4,5.9,0.54,5.7,1.2,NaN
20200214,1195,2.1,5.9,0.7,5.2,1.1,NaN
20200215,3340,1.5,9.7,0.65,4.8,0,NaN
20200216,1545,6.8,15.4,0.67,10.9,0.8,NaN
20200217,1630,4.6,14.7,0.78,8.6,0,NaN
20200218,0,2.5,7.6,0.63,9.7,0,NaN
20200219,1460,1.7,4.8,0.59,8.7,1.8,NaN
20200220,0,-0.1,6.5,0.63,6.3,2.8,NaN
20200221,2025,1.2,6.5,0.58,8.7,0,NaN
20200222,2090,2.8,10,0.58,11.3,1.4,NaN
20200223,825,3.3,11.4,0.9,12.2,8.3,NaN
20200224,3340,0.4,8.8,0.64,7.4,1.5,NaN
20200225,2190,2.8,9.2,0.83,9,2.3,NaN
20200226,2820,-0.3,4.6,0.6,7.5,4.4,NaN
20200227,3860,-0.3,4.4,0.54,5.9,2.4,NaN
20200228,2695,-0.5,4.1,0.54,6.8,6.8,NaN
20200229,0,-0.2,11.4,0.06,5.75,1.1,NaN
20200301,0,3.2,10.8,0.06,5.75,0.3,NaN
20200302,0,2.4,9.9,0.06,5.75,0.1,NaN
20200303,1020,0.6,6.1,0.06,4.7,4.8,NaN
20200304,3730,0,5.8,0.06,5.5,0,NaN
20200305,6165,0.4,8.5,0.53,3.7,0.9,NaN
20200306,3135,1.6,8.8,0.71,7.1,5.8,NaN
20200307,2170,0.8,5.1,0.62,6.6,1.5,NaN
20200308,3495,0.4,8.1,0.63,5.7,0.1,NaN
20200309,2555,3,9.3,0.72,4.4,0.9,NaN
20200310,2115,2.1,10,0.75,9.1,19,NaN
20200311,1855,5.9,10.4,1.05,6.4,20.7,NaN
20200312,3425,5.3,12.9,0.88,9,2.6,NaN
20200313,2515,1.8,6.9,0.6,8.7,1.5,NaN
20200314,7420,0.5,7.6,0.51,2.7,0,NaN
20200315,7570,1.4,10.2,0.36,3.7,0,NaN
20200316,7480,2.9,15.8,0.65,3.4,0,NaN
20200317,3175,5.7,12.1,0.89,2.7,0.4,NaN
20200318,7330,4.6,15.7,0.91,4.3,0,NaN
20200319,7810,7.2,15.4,0.89,2.9,0,NaN
20200320,1005,2.1,8.6,0.85,3.6,2.2,NaN
20200321,2295,-1.3,3.1,0.53,5.2,0,NaN
20200322,8120,-4.6,2.8,0.33,3.8,0,NaN
20200323,9425,-5.7,3.2,0.27,3.2,0,NaN
20200324,9475,-5.7,6.1,0.28,3,0,NaN
20200325,9655,-4.1,7.5,0.27,3.7,0,NaN
20200326,7725,-1.6,8.5,0.4,4.3,0,NaN
20200327,9045,2,16.1,0.54,4,0,NaN
20200328,8955,0,11.7,0.6,2.9,0,NaN
20200329,1680,-2.7,3.7,0.57,4.9,2.1,NaN
20200330,9545,-6.9,3.4,0.35,2.8,1.5,NaN
20200331,5605,-3.7,2.1,0.39,3.4,0,NaN
20200401,10445,-5.8,7.1,0.34,2.6,0,NaN
20200402,10265,-1.8,11.6,0.44,2.9,0,NaN
20200403,2540,0.4,7,0.62,4.1,0,NaN
20200404,7880,2.3,10.4,0.63,2.7,0,NaN
20200405,10620,2.9,14.6,0.53,3.9,0,NaN
20200406,10870,7.5,19.7,0.57,3.5,0,NaN
20200407,10455,7.5,18.4,0.89,3.3,0,NaN
20200408,11020,8.9,21.1,0.62,2.8,0,NaN
20200409,9820,7.8,16.9,0.78,3.2,0,NaN
20200410,9975,4.1,16.4,0.79,2.3,0,NaN
20200411,11085,3,14.8,0.6,1.9,0,NaN
20200412,10550,7.2,21.3,0.72,2.6,0.1,NaN
20200413,3510,1.3,12.5,0.65,5.1,1.2,NaN
20200414,8145,-1.4,6.9,0.43,4.4,0,NaN
20200415,10070,-0.7,14.1,0.54,4.2,0,NaN
20200416,11410,5,20.7,0.73,3.1,0,NaN
20200417,11345,5.4,17,0.83,2.2,0,NaN
20200418,10065,5.5,19,0.85,2.7,3.3,NaN
20200419,10800,4.9,13.5,0.63,3.9,0,NaN
20200420,12500,2,13.5,0.47,4.9,0,NaN
20200421,12455,3.4,16.2,0.52,4.9,0,NaN
20200422,12635,4,17.6,0.54,3.9,0,NaN
20200423,12690,5.2,19.7,0.59,2.3,0,NaN
20200424,10410,8.2,19.7,0.72,5.2,0,NaN
20200425,4860,3.9,11.1,0.71,4,0,NaN
20200426,12495,3,16.2,0.66,2.2,0,NaN
20200427,12440,7.5,20.5,0.68,3.6,0,NaN
20200428,9660,9.6,22.8,0.95,4.2,0,NaN
20200429,5950,8.7,15.9,1.07,4.9,2.9,NaN
20200430,5055,8.7,15.9,0.98,5.3,0,NaN
20200501,9115,6.1,15.7,0.88,6.9,0.5,NaN
20200502,5405,5.3,12.6,0.85,6,9.1,NaN
20200503,7260,5.5,12.7,0.86,4.1,0.9,NaN
20200504,4970,4.6,15.5,0.91,3,2.7,NaN
20200505,8300,0.9,9.6,0.69,3.3,0.8,NaN
20200506,0,1.1,13.5,0.67,3.2,0,NaN
20200507,13920,2.2,16.9,0.68,3.6,0,NaN
20200508,12385,7.8,21,0.77,2.7,0,NaN
20200509,9500,8.5,21.1,0.86,3,0,NaN
20200510,7025,12.6,21.6,1.34,2.6,8,NaN
20200511,1210,-0.2,13.5,0.93,5.3,15.1,NaN
20200512,10015,-1.6,9.3,0.57,3,0,NaN
20200513,11310,1.4,12.8,0.63,2.4,0,NaN
20200514,11105,5.2,12.8,0.78,3.2,0,NaN
20200515,11395,2.6,13.1,0.67,2.9,0,NaN
20200516,14155,2.9,16,0.71,2.7,0,NaN
20200517,12720,5.9,16.1,0.8,2.8,0,NaN
20200518,13325,6.7,20.5,0.93,3,0,NaN
20200519,12110,9.6,20.4,1.09,3.9,0,NaN
20200520,4400,9.6,15.7,1.2,2,0,NaN
20200521,14435,6.4,18.9,0.92,2.2,0,NaN
20200522,7325,10.3,21.9,1.12,2.6,11.9,NaN
20200523,4605,7.9,16,1.27,4.6,2.3,NaN
20200524,9570,7.6,15.5,1,6.4,6.5,NaN
20200525,3940,8.7,11.6,1.06,5.1,2.6,NaN
20200526,8295,8.5,16.4,1.06,3.3,0.7,NaN
20200527,12985,7.2,19.6,1.05,2.8,2.7,NaN
20200528,10340,10.1,15.6,1.03,4.3,0,NaN
20200529,12595,6.9,17.1,0.88,3.4,0,NaN
20200530,9925,6.1,15.2,0.83,3.8,0,NaN
20200531,7625,5.4,17.6,0.98,2.4,0,NaN
20200601,14875,8.1,20.6,1,2.8,0,NaN
20200602,15135,9.1,22.2,1.06,2.5,0,NaN
20200603,12460,11.7,23.9,1.12,2.6,0,NaN
20200604,5180,10.8,20.5,1.36,2.8,7.8,NaN
20200605,8380,8.5,16.1,1.1,5.9,3.2,NaN
20200606,7350,6.1,16.6,1,5.7,0,NaN
20200607,2930,8.8,13.6,1.18,2.9,10.1,NaN
20200608,10045,8,17.8,1.05,2.2,0,NaN
20200609,5475,11.8,18.6,1.19,2.7,4.9,NaN
20200610,3745,11.3,15.2,1.37,2.3,3.2,NaN
20200611,5150,11.9,19.2,1.57,2.2,0.1,NaN
20200612,12965,11.9,25.6,1.61,2.9,0,NaN
20200613,12255,16.7,29.3,1.78,2.2,0.6,NaN
20200614,3805,15.4,20.2,1.9,2.1,5.1,NaN
20200615,10505,15.1,23.6,1.59,2.3,0,NaN
20200616,13055,14.1,23.4,1.53,2.5,0,NaN
20200617,10225,14.3,24.4,1.49,2.4,0.1,NaN
20200618,2680,13.2,18.6,1.61,4.6,2.1,NaN
20200619,6250,12.8,20.1,1.52,3.8,4.5,NaN
20200620,5680,13.4,19.4,1.49,4.4,0,NaN
20200621,12115,13.6,21.6,1.29,3.8,0,NaN
20200622,10740,11.9,23.4,1.37,3.4,0,NaN
20200623,12815,11.6,22.7,1.12,2.7,0,NaN
20200624,11375,10.7,22.3,1.22,2.8,7.5,NaN
20200625,13790,14.2,23.5,1.45,2.7,0,NaN
20200626,13845,14.5,25.1,1.48,2.1,0,NaN
20200627,12380,15,28.2,1.73,4.2,1.3,NaN
20200628,7750,15.5,24.3,1.8,4.3,7,NaN
20200629,9785,13.2,20.6,1.36,4.1,1.9,NaN
20200630,13945,12.6,22,1.15,6.9,0,NaN
20200701,14060,13.5,27.3,1.55,6.2,0.4,NaN
20200702,8855,14.1,24.6,1.55,2.8,0.9,NaN
20200703,9605,13.1,21.8,1.35,4,0,NaN
20200704,14190,12.3,25.1,1.21,6.1,0,NaN
20200705,10635,17.7,24.6,1.59,7.8,3.4,NaN
20200706,12365,9.1,20.5,1.17,6.2,0,NaN
20200707,9115,9.7,19.3,1.02,4.2,0.5,NaN
20200708,4320,10.9,14.3,1.3,3,4.7,NaN
20200709,5885,11.4,23.7,1.56,4,0.2,NaN
20200710,7785,12.1,28.6,1.49,5.4,0,NaN
20200711,7660,10,19.7,1.04,2.6,0,NaN
20200712,11505,7.4,20.3,0.94,2.4,0,NaN
20200713,14855,8.4,23.6,0.92,2,0,NaN
20200714,9690,13.7,25.1,1.01,2.3,0,NaN
20200715,3630,13.4,17.1,1.44,2.4,11.7,NaN
20200716,8185,11.7,19.5,1.36,3,0.2,NaN
20200717,6220,10.7,20.2,1.29,2.7,0,NaN
20200718,13125,13.1,24.4,1.33,1.9,0,NaN
20200719,10950,13.8,26,1.46,2.1,1.2,NaN
20200720,10555,14.9,27.4,1.56,3.8,0,NaN
20200721,10010,12.5,22.9,1.18,2.6,0,NaN
20200722,14345,10.3,23,0.94,2.2,0,NaN
20200723,12830,10.1,23.6,1.05,2.4,0,NaN
20200724,11210,13.8,28.4,1.15,2.9,0,NaN
20200725,8730,14,26.7,1.33,1.9,0,NaN
20200726,7080,14.2,25.7,1.56,4.3,4.5,NaN
20200727,11670,13.2,27.4,1.32,2.6,0,NaN
20200728,10265,17.2,28.8,1.4,6,0,NaN
20200729,13290,13.7,25.5,1.11,3.3,0,NaN
20200730,13420,11.8,26.7,1,2.1,0,NaN
20200731,13455,12.8,27.3,1.11,2.2,0,NaN
20200801,13360,16,31.9,1.23,2.1,0.2,NaN
20200802,7010,16,27.3,1.62,2.8,8.8,NaN
20200803,8010,13.3,20.9,1.41,3.5,0,NaN
20200804,4275,12,19.4,1.19,2.7,0,NaN
20200805,13215,11.2,25.3,1.03,2.2,0,NaN
20200806,13105,13.9,28.5,1.22,2.2,0,NaN
20200807,12280,17.6,31.5,1.64,1.8,0,NaN
20200808,11275,20.2,33,1.42,1.6,0,NaN
20200809,11450,20.8,33.6,1.35,2.2,0,NaN
20200810,4365,18.1,27.2,1.77,2.9,4.4,NaN
20200811,7125,18.4,28.5,1.78,2.5,8.4,NaN
20200812,10690,16.2,30.2,1.63,2.2,0,NaN
20200813,10815,20.3,31.6,1.54,2.8,0,NaN
20200814,8640,18.2,24.9,1.9,3.7,0,NaN
20200815,3840,16.8,22.7,1.98,1.5,0.2,NaN
20200816,10185,16.2,29.4,1.55,2,0,NaN
20200817,6795,17.2,27.9,1.63,3,2.5,NaN
20200818,7120,14.1,23.3,1.76,3.1,22.8,NaN
20200819,9880,13.7,24.2,1.45,2.4,0,NaN
20200820,10295,16.8,29.5,1.51,3.2,0,NaN
20200821,11275,20.7,34.6,1.63,3.5,1.3,NaN
20200822,3350,16.3,24.5,1.87,4.9,6.8,NaN
20200823,7005,12.8,22.4,1.46,4.5,4.4,NaN
20200824,7070,11.3,20.4,1.26,4.3,0,NaN
20200825,8075,10.7,23.2,1.2,4,0.1,NaN
20200826,5675,16.3,22.7,1.18,11.4,0,NaN
20200827,5350,13,18.6,1.1,6.1,0.3,NaN
20200828,6700,13.7,23.7,1.35,5.2,2.9,NaN
20200829,5170,13.9,20.6,1.36,4.4,0,NaN
20200830,1570,12.5,16.5,1.5,3.6,64.2,NaN
20200831,4665,12.1,18.1,1.43,3.9,0,NaN
20200901,5205,8.8,15.4,1.24,2.7,0,NaN
20200902,6835,7.3,17.3,1.08,2.9,0,NaN
20200903,9035,9.9,21,1.09,5,1.5,NaN
20200904,6385,14.1,24.8,1.49,6,0,NaN
20200905,2480,10.4,21.2,1.56,3.3,4.4,NaN
20200906,7040,8.5,16.6,1.1,2.3,0,NaN
20200907,9030,7.9,18.9,1.01,2.4,0,NaN
20200908,9685,9.9,22.5,1.03,4.6,0,NaN
20200909,9635,13.4,25,1.2,4.4,1.8,NaN
20200910,7660,10.8,18.1,1.21,2.8,0,NaN
20200911,8740,9.8,23.6,1.29,2,0,NaN
20200912,7360,13.4,24.6,1.54,3.8,0,NaN
20200913,8480,11.2,25.2,1.42,2.1,0,NaN
20200914,8700,16.1,28.4,1.47,2.3,0,NaN
20200915,8745,16.3,28.4,1.59,2.7,0,NaN
20200916,7530,16.1,26.6,1.54,2.9,0.3,NaN
20200917,5640,8.4,17.5,1.09,4.5,0,NaN
20200918,8990,5.8,20.3,0.72,2.5,0,NaN
20200919,7475,7.7,22.6,0.77,2.6,0,NaN
20200920,8425,8.9,22.1,0.89,2.5,0,NaN
20200921,8065,11.1,23.3,1.11,2.3,0,NaN
20200922,7900,13.2,25.1,1.31,2.4,0,NaN
20200923,5590,14.3,24,1.53,3.3,0.8,NaN
20200924,5365,13.2,19.9,1.31,5.1,13.7,NaN
20200925,0,7.7,16.8,1.18,4.3,12.1,NaN
20200926,675,3.9,7.7,0.91,3.5,26.5,NaN
20200927,2965,3.8,11.3,0.89,3,0,NaN
20200928,6030,6,15.9,0.91,1.9,0.1,NaN
20200929,3245,8.4,15.1,1.06,2,0,NaN
20200930,7145,7.4,16.9,1.14,2.2,0,NaN
20201001,7095,6.5,18.5,1.14,1.9,0,NaN
20201002,6025,10.5,18.9,1.24,3.5,0,NaN
20201003,4995,10.8,19.6,1.32,4.3,0,NaN
20201004,7180,6.6,15.5,0.88,4.6,0,NaN
20201005,3055,8.7,14.3,1.01,4,0.5,NaN
20201006,3615,9.5,14.4,1.05,7.5,0.9,NaN
20201007,3510,9.6,14.3,1.11,6.5,4,NaN
20201008,4100,7.7,14.2,1.11,7.2,0.4,NaN
20201009,1545,10.4,14,1.35,4.3,4.5,NaN
20201010,2095,3.5,12.9,1.03,4.4,0.4,NaN
20201011,2820,3.2,8.7,0.78,3.5,0,NaN
20201012,0,2.9,9.4,0.86,2.9,2.2,NaN
20201013,3280,4.6,9.4,0.9,3.1,14,NaN
20201014,725,5.8,7.3,0.97,6.1,30.9,NaN
20201015,1325,7.3,9.7,1.08,4.2,8.3,NaN
20201016,1140,5.9,8.1,1,4.9,2.6,NaN
20201017,1345,5.5,7.3,0.94,3,0.6,NaN
20201018,2160,5.7,8.9,0.88,5.5,1.7,NaN
20201019,3260,3.7,10.5,0.8,3.4,0.4,NaN
20201020,3850,2.8,14.9,0.77,2.5,0,NaN
20201021,1965,8.9,18.5,0.91,4.6,0,NaN
20201022,3765,13.6,18.9,1.2,6.1,0.1,NaN
20201023,1615,11.8,16,1.4,5,1.7,NaN
20201024,4460,9.1,15.4,1.18,5.6,0,NaN
20201025,4825,8.3,16.7,1.01,3.8,0,NaN
20201026,1860,7.1,12.7,1.01,3.6,0.7,NaN
20201027,2915,6.2,11,0.85,5.5,0,NaN
20201028,2165,6.2,11.4,0.94,6.7,0.6,NaN
20201029,2165,5,10.5,0.91,6.6,12.6,NaN
20201030,825,7.1,11.7,1.22,6.8,11,NaN
20201031,1265,8,13.3,1.25,3.6,0.8,NaN
20201101,1285,7.8,14.4,1.24,6,0.9,NaN
20201102,1620,13.7,17.9,1.52,7.8,1,NaN
20201103,3055,8.7,17,1.11,3.5,0,NaN
20201104,2025,2.4,8.9,0.82,2.5,0,NaN
20201105,3680,1.5,8.6,0.71,2.1,0,NaN
20201106,4080,0.6,10.8,0.71,2,0,NaN
20201107,4235,3.1,16.1,0.57,2,0,NaN
20201108,3940,2.8,15.1,0.69,2,0,NaN
20201109,3775,1.3,11.7,0.72,1.8,0,NaN
20201110,3745,-2.1,7.9,0.65,1.3,0,NaN
20201111,1105,0.5,8.3,0.86,1.9,0,NaN
20201112,3205,3.2,10.9,0.83,2.9,0,NaN
20201113,3205,3.6,12.2,0.89,4.6,2.7,NaN
20201114,2980,9.4,15.1,1.07,4.4,0,NaN
20201115,2415,5.8,13.5,0.83,3.3,1.5,NaN
20201116,2085,7.4,11.1,0.92,6.4,0.2,NaN
20201117,1550,7.1,9.7,0.96,6.2,0,NaN
20201118,2520,7.8,13.6,0.93,3.6,0,NaN
20201119,785,2.5,11,0.83,6.4,1.8,NaN
20201120,1565,-0.2,3.6,0.64,4.3,0.1,NaN
20201121,2610,-0.6,4.7,0.54,5.3,0,NaN
20201122,1025,2.7,6.9,0.69,6.3,0.9,NaN
20201123,1585,0.2,6.3,0.75,4.6,0.7,NaN
20201124,2960,-4.2,5.4,0.58,2.4,0,NaN
20201125,2935,-2.7,8.6,0.56,1.7,0,NaN
20201126,1690,-1.9,5.9,0.65,3.4,0,NaN
20201127,1395,0.7,6.5,0.69,1.7,0,NaN
20201128,1385,-2.7,2.1,0.55,2.4,0,NaN
20201129,1080,-1,1.9,0.58,1.9,0.2,NaN
20201130,1430,-1.2,2.7,0.5,3,0,NaN
20201201,1135,-1.2,2.6,0.51,2.9,0,NaN
20201202,2220,-3.7,0.4,0.42,2.4,0,NaN
20201203,655,-3.5,-1,0.4,3.4,0,NaN
20201204,1450,-2.8,2.9,0.49,4.4,0,NaN
20201205,1170,0.4,6.7,0.62,2.6,0,NaN
20201206,655,0.1,9.6,0.8,2.7,0,NaN
20201207,0,0.2,8.3,0.69,3.7,0,NaN
20201208,2320,0,5,0.63,3.1,0.5,NaN
20201209,645,2.5,5.2,0.72,2.1,1.5,NaN
20201210,0,0.5,2.5,0.68,1.4,0,NaN
20201211,475,-0.1,2.9,0.61,2.7,0.3,NaN
20201212,885,0.9,4.3,0.63,2.6,0.1,NaN
20201213,565,3.1,5.7,0.78,3,0,NaN
20201214,2020,2.4,8.7,0.68,2.6,0,NaN
20201215,1345,3.5,9.6,0.69,2.9,1.2,NaN
20201216,2000,3.5,9.3,0.84,2.5,0,NaN
20201217,1545,1.8,9.7,0.72,3.8,0,NaN
20201218,2395,1.9,9,0.69,3.4,0,NaN
20201219,2285,1.8,8.8,0.64,2.7,0,NaN
20201220,2065,1.3,6.2,0.6,3.1,0.6,NaN
20201221,2125,2.3,8.7,0.74,3.6,2.9,NaN
20201222,1170,6.2,12.6,1.08,8.4,6.4,NaN
20201223,945,7.7,11.1,1.17,4.3,7,NaN
20201224,910,1.3,9.8,0.79,7.1,3.6,NaN
20201225,325,-1.3,1.7,0.56,3.6,1,NaN
20201226,1140,-4.1,-0.1,0.47,4.7,0,NaN
20201227,1360,-2.5,1,0.37,6.1,0,NaN
20201228,1300,-0.8,2.9,0.51,3.5,0,NaN
20201229,1385,-0.5,5.1,0.55,6,0,NaN
20201230,2095,-0.9,4.9,0.56,5.2,0,NaN
20201231,2335,-0.9,3.4,0.5,3.8,0.2,NaN
