## Site Characteristics
Country     = 'Germany'
Station     = 'Chemnitz, Sachsen'
Description = 'Weather Data from the DWD Station 853 in Chemnitz'
Source      = 'DWD'
Contact     = 'No Contact'
Longitude = 12.8720; Latitude = 50.7913; Elevation = 4; AngstromA = 0.18; AngstromB = 0.55; HasSunshine = False
## Daily weather observations (missing values are NaN)
DAY,IRRAD,TMIN,TMAX,VAP,WIND,RAIN,SNOWDEPTH
20090506,4780,7.9,11.7,1.09,7.8,6.6,NaN
20090507,19590,9.2,18.6,1.14,4.6,0,NaN
20090508,14590,11,20.1,1.21,4.5,0.9,NaN
20090509,20630,5.6,19.6,1.06,2.4,1,NaN
20090510,15680,10.7,17,1.18,3.9,0.8,NaN
20090511,5870,8.3,14.8,1.21,2.7,12.8,NaN
20090512,27770,6.1,14.8,0.84,3.6,0,NaN
20090513,22510,4.6,16.6,0.78,2.6,0,NaN
20090514,23580,7.4,16.3,0.74,3.2,0,NaN
20090515,24470,8.4,17.9,1.13,3.3,2.1,NaN
20090516,18020,9.6,16.9,1.09,4.7,0,NaN
20090517,27750,7,24.2,1.14,3,9.7,NaN
20090518,16790,12.7,19.3,1.39,3.1,0,NaN
20090519,27540,11.3,21,1.09,2.3,0,NaN
20090520,26510,11.6,22.8,1.3,2.8,1.4,NaN
20090521,18020,12,24.6,1.43,4.4,0.3,NaN
20090522,11840,8.9,16.3,1.29,2.9,5,NaN
20090523,26570,6.9,17.5,0.99,3,0,NaN
20090524,27760,11.9,23.6,1.3,2.9,0,NaN
20090525,28600,12.8,24.1,1.26,1.7,0,NaN
20090526,23680,11.7,28,1.53,3.9,21.2,NaN
20090527,22230,8.2,15.8,1,5.2,0,NaN
20090528,10380,4.5,14.1,0.98,6.4,3.1,NaN
20090529,8960,4.2,11.9,0.93,5.1,3.3,NaN
20090530,2910,7.1,10.9,1.14,2.9,2.4,NaN
20090531,12180,6.6,15.9,1.26,2.4,3.2,NaN
20090601,23390,10.3,18,1.27,3.1,0,NaN
20090602,23920,9,20.9,1.26,4.1,0,NaN
20090603,11720,7.1,12.2,0.83,6.1,0,NaN
20090604,14180,6,11.8,0.75,5.3,0.5,NaN
20090605,12560,5.5,12,0.83,3,0,NaN
20090606,10850,4.2,14.9,0.99,3.2,6.2,NaN
20090607,17860,7.8,17.7,1.16,5.1,0,NaN
20090608,20350,9.5,18.1,1.11,4.7,0,NaN
20090609,15410,10.9,19.1,1.34,3.7,4.6,NaN
20090610,21130,10.5,20.2,1.25,5.2,0.3,NaN
20090611,12420,8.9,17.6,1.25,7.2,5.7,NaN
20090612,17850,5.9,14.4,1.01,6.5,4.2,NaN
20090613,31910,5.5,18.5,0.83,5.5,0,NaN
20090614,28160,8.2,23.1,1.12,2.6,0.6,NaN
20090615,16870,10.8,23.2,1.69,3.3,20.9,NaN
20090616,12690,8.7,16.8,1.29,3.7,2.1,NaN
20090617,23270,8.6,19.6,1.21,2.3,0,NaN
20090618,15960,13.9,22,1.45,4,0,NaN
20090619,13090,11.1,18.3,1.39,3.3,0,NaN
20090620,20410,8.2,17.1,1.06,3.1,0.2,NaN
20090621,13290,6.6,16,1.13,1.9,7.2,NaN
20090622,9500,6.6,15.3,1.22,3.3,0.8,NaN
20090623,2900,9.4,15.2,1.29,4.5,2.3,NaN
20090624,4660,8.8,16.1,1.44,2.5,9.3,NaN
20090625,6320,12.9,16.3,1.62,2.8,0.6,NaN
20090626,13480,15,20.4,1.82,3.1,0.5,NaN
20090627,5030,15.1,17.8,1.81,3.5,1.6,NaN
20090628,17200,14.6,21.2,1.61,2.8,0,NaN
20090629,12750,13.9,21.5,1.73,1.8,0,NaN
20090630,19890,14.1,25.3,1.85,2,1.8,NaN
20090701,20800,15.6,26.6,1.87,1.9,43.8,NaN
20090702,13960,15.1,24.5,1.95,2,10.7,NaN
20090703,26250,14,26.5,1.81,2.3,0,NaN
20090704,16180,16,23.6,1.92,3,17.7,NaN
20090705,23220,14.8,24.5,1.52,2.4,0,NaN
20090706,15980,14.5,24.7,1.55,2.7,0.6,NaN
20090707,18980,13.1,23.2,1.54,4.3,11.1,NaN
20090708,17680,11.8,18.4,1.32,7.5,4.7,NaN
20090709,15290,9.9,18.5,1.22,5.2,6.3,NaN
20090710,15420,9.8,17.3,1.15,6.8,11.4,NaN
20090711,10790,9.9,17.7,1.25,4.5,6.8,NaN
20090712,16580,10.8,21.7,1.41,4.3,0,NaN
20090713,24360,15.4,25.6,1.48,3.6,0.7,NaN
20090714,14490,16.8,24.6,1.83,4,2.4,NaN
20090715,14830,16.7,24.1,1.82,4.6,0,NaN
20090716,27210,15.7,26.9,1.5,3.2,0,NaN
20090717,18510,15.4,28.7,1.83,2.7,43.6,NaN
20090718,7140,12.3,15.3,1.48,5.7,11.8,NaN
20090719,18820,12,19.5,1.37,6.3,0.8,NaN
20090720,18440,11.7,20,1.34,5.9,0,NaN
20090721,19600,12.3,25.8,1.42,3.6,3.2,NaN
20090722,13900,17,27.9,1.72,4.3,0,NaN
20090723,10560,16.7,26.2,1.7,4.5,3.6,NaN
20090724,17040,13.6,22.7,1.53,5.6,1.8,NaN
20090725,16420,12,19,1.37,6.2,2.3,NaN
20090726,22270,11.5,21.1,1.13,3.8,0,NaN
20090727,27190,13,27.2,1.16,3.3,0.4,NaN
20090728,14600,13.8,21.8,1.3,3.3,0.1,NaN
20090729,24780,14.8,25,1.32,2.4,0,NaN
20090730,18110,12.9,25,1.28,4.8,0,NaN
20090731,18030,11.4,19.6,1.11,2.1,0,NaN
20090801,24340,11.9,25.6,1.24,2.6,0,NaN
20090802,19780,16.2,29.6,1.57,2.9,10.1,NaN
20090803,6450,13.5,18,1.63,3.1,1.3,NaN
20090804,16490,12.5,21.1,1.42,2.4,0,NaN
20090805,18200,11.1,22.1,1.41,2.3,0,NaN
20090806,25770,13.1,25.7,1.42,2.2,0,NaN
20090807,22020,14.5,26.2,1.47,2.6,0,NaN
20090808,21230,17.4,25.8,1.34,2.7,0,NaN
20090809,18040,16.7,24.8,1.17,2.4,0,NaN
20090810,11440,15,25.7,1.61,2.4,9.8,NaN
20090811,12530,14.6,21,1.73,4.3,6.2,NaN
20090812,12560,15.2,21.6,1.61,5.2,8,NaN
20090813,16110,12.9,20,1.43,3.7,0,NaN
20090814,17940,11.6,20.2,1.28,2.1,0,NaN
20090815,23550,12.9,26.6,1.31,3,0,NaN
20090816,22390,16.1,29.1,1.48,4.5,0,NaN
20090817,18020,16.8,27.7,1.75,4.6,0.8,NaN
20090818,17890,13.8,21.7,1.35,3.1,0,NaN
20090819,23270,12.5,26.2,1.28,2.2,0,NaN
20090820,23330,17.3,29.3,1.35,2.7,0,NaN
20090821,8450,15,22.9,1.73,3.2,7.1,NaN
20090822,11240,12,18.4,1.43,2.7,0,NaN
20090823,22130,11,21.5,1.17,2.6,0,NaN
20090824,23180,12.5,24.2,1.08,3.3,0,NaN
20090825,17880,15.7,28.2,1.69,2.7,0.9,NaN
20090826,7440,15.9,21.6,1.89,2.3,16.4,NaN
20090827,20450,15.1,26.5,1.69,2.2,0,NaN
20090828,16330,14.6,26.1,1.6,5.1,0,NaN
20090829,15910,8.5,18.6,1.08,4.7,0.2,NaN
20090830,18760,7.5,20,1,4.1,0,NaN
20090831,20850,10.5,24.4,1.03,2.3,0,NaN
20090901,20620,14,29.2,1.44,3.9,2.4,NaN
20090902,16840,16.2,23.8,1.51,3.6,0.1,NaN
20090903,9640,13.1,22.6,1.47,7.8,2.4,NaN
20090904,10530,10.4,18.6,1.18,6.2,11.5,NaN
20090905,6210,8.7,15.3,1.15,8,0.9,NaN
20090906,10670,8.1,15.8,1.15,4.9,0,NaN
20090907,16210,10.2,20.9,1.14,2.6,0,NaN
20090908,19090,11.5,23.7,1.14,2.1,0,NaN
20090909,19130,12.9,23.3,1.17,2,0,NaN
20090910,14810,9.8,20.1,1.39,3.4,0,NaN
20090911,16050,11.5,18.2,1.24,3.2,0,NaN
20090912,12560,9,17,1.08,2.2,0,NaN
20090913,8430,9,14,1.14,4,9.8,NaN
20090914,5000,7.7,13.4,1.25,3.1,0.2,NaN
20090915,8040,12.2,20.2,1.5,3.1,0,NaN
20090916,7360,10.2,17.8,1.56,2.4,0,NaN
20090917,2100,11,15.1,1.46,3.6,0,NaN
20090918,15830,9.1,20.6,1.28,2.7,0,NaN
20090919,16550,11.1,23.1,1.3,2.3,0,NaN
20090920,14810,12.9,23.2,1.55,2.2,0,NaN
20090921,8750,12.2,18.8,1.52,2.3,0,NaN
20090922,13220,13.3,21.6,1.5,2.2,0,NaN
20090923,15330,12.1,22,1.38,4.2,0,NaN
20090924,2890,10.6,15.3,1.39,2.3,1.3,NaN
20090925,0,8.4,15.1,1.13,1.7,0,NaN
20090926,15180,6.5,18.8,1.01,1.9,0,NaN
20090927,14710,8.1,21,1.12,2.2,0,NaN
20090928,10970,9.2,18,1.22,3.9,0,NaN
20090929,2610,10.4,15.1,1.31,6.9,10.7,NaN
20090930,6360,7.3,13.3,1.15,3.2,0.5,NaN
20091001,4450,7.5,15.7,1.2,6.2,2.2,NaN
20091002,4990,5.3,9.9,0.91,5.4,0.1,NaN
20091003,11520,5.2,14.9,0.95,7.5,0,NaN
20091004,5280,7.8,13.9,1.04,9.5,0.5,NaN
20091005,8510,7.4,13.5,0.99,2.4,8.9,NaN
20091006,5860,10.8,18.9,1.51,5.5,5.8,NaN
20091007,8670,15.7,21,1.69,7.1,0.1,NaN
20091008,5150,8.3,21.2,1.35,6.9,0,NaN
20091009,10250,4.5,11.5,0.84,2.3,0,NaN
20091010,3560,5.3,13.5,1.13,2.7,8.7,NaN
20091011,2710,8.4,10.8,1.12,6.4,15,NaN
20091012,1730,4,8.5,0.88,6.3,12.6,NaN
20091013,5890,0.5,6.2,0.71,5,4.3,NaN
20091014,3880,0.3,3.2,0.57,6,0,NaN
20091015,1950,-0.3,1.2,0.6,5.3,8.5,NaN
20091016,2680,0,5.7,0.7,7.1,15.4,NaN
20091017,2430,1.3,4.1,0.72,3.1,4.1,NaN
20091018,3600,2,5.3,0.73,3,3.6,NaN
20091019,8630,1.2,8,0.66,2.2,0,NaN
20091020,10330,-0.4,8.2,0.62,2.3,0,NaN
20091021,9540,0.1,8.5,0.64,2.9,0,NaN
20091022,5250,2.2,10.7,0.79,2.1,7.1,NaN
20091023,1920,5,8.2,0.94,2.3,0,NaN
20091024,6070,4.9,12.4,0.95,2.7,0,NaN
20091025,2300,6.1,12.2,1.05,3.4,0.5,NaN
20091026,6990,5.5,12.7,0.99,6.2,1.5,NaN
20091027,2670,7.7,11.3,1.09,4.4,1.4,NaN
20091028,3720,7.4,11.6,1.02,2.5,0.7,NaN
20091029,2890,6.4,10,1.02,2.7,0.1,NaN
20091030,8100,0.1,9.1,0.75,2.5,0,NaN
20091031,8370,-2,7.1,0.57,1.9,0,NaN
20091101,7860,-2.6,7.9,0.55,2.4,0.7,NaN
20091102,960,2.9,6.6,0.72,2.9,28,NaN
20091103,1120,1.9,6.4,0.82,3.7,1.4,NaN
20091104,2230,2,8.1,0.78,6.2,8,NaN
20091105,6870,4.4,9.8,0.76,6.4,0,NaN
20091106,7570,2.6,11.3,0.71,3.5,0,NaN
20091107,7470,1.1,11.2,0.64,2.3,0,NaN
20091108,3570,2.1,7.1,0.73,2.8,3.1,NaN
20091109,930,2.8,4.2,0.77,3.2,0.9,NaN
20091110,2040,2.1,5.9,0.74,3.5,0,NaN
20091111,1470,2.6,5.6,0.78,4.2,0,NaN
20091112,5140,1.9,8.9,0.72,5.2,1.7,NaN
20091113,3720,3.7,11.8,0.96,5.4,0,NaN
20091114,3130,9.4,16.6,0.95,4.6,0,NaN
20091115,5530,7.4,12,0.87,5.6,0,NaN
20091116,1590,6.3,11.4,1,4,3,NaN
20091117,1030,7.2,13.3,1.16,4.2,3.4,NaN
20091118,3610,5.8,9.3,0.85,9.3,0,NaN
20091119,5440,6.1,11.8,0.81,7.5,0,NaN
20091120,3360,7.3,17.8,0.79,5.4,0,NaN
20091121,2980,10,14.6,0.98,2.9,0,NaN
20091122,1900,8.3,14.4,0.85,6.2,0,NaN
20091123,3510,6.9,10.3,0.8,12.7,0.5,NaN
20091124,2980,7,10.8,0.95,9.8,3.3,NaN
20091125,5000,8.2,13.4,0.84,7.9,0.8,NaN
20091126,4780,5.8,10.3,0.75,8.6,0,NaN
20091127,3970,5,9.6,0.69,9.3,0,NaN
20091128,3770,4.2,8.4,0.68,8.5,0,NaN
20091129,2710,3.8,13.2,0.61,5.9,0,NaN
20091130,2040,3.9,7.8,0.71,2.4,5.6,NaN
20091201,390,1.6,4.3,0.74,4.7,4.2,NaN
20091202,4140,-0.9,5,0.61,4.2,0,NaN
20091203,4630,0.2,9.5,0.6,2.4,0,NaN
20091204,1040,0.7,4,0.63,3.5,1,NaN
20091205,2660,-2,4.4,0.58,4.2,2.8,NaN
20091206,1630,4.2,9.2,0.87,6.5,4,NaN
20091207,0,2.8,8.7,0.79,4,0.6,NaN
20091208,810,4.2,7.9,0.82,5,6.1,NaN
20091209,510,1.3,4.6,0.76,4.8,2.1,NaN
20091210,730,1.4,5.5,0.76,5.5,13.6,NaN
20091211,300,-0.2,3.7,0.66,4.6,1.1,NaN
20091212,1010,-2,-0.2,0.54,3,0.3,NaN
20091213,1470,-4.7,-1.8,0.41,3.6,0,NaN
20091214,1270,-5,-3,0.41,2.8,0.2,NaN
20091215,2210,-3.2,-1.7,0.46,3.5,0.4,NaN
20091216,3330,-6.3,-3,0.37,2.8,0,NaN
20091217,1580,-7.2,-6.1,0.33,3.5,0.9,NaN
20091218,3110,-16.6,-6.7,0.22,3.6,0.3,NaN
20091219,3060,-17.3,-15.1,0.16,2.4,0.1,NaN
20091220,4310,-18.9,-4.5,0.2,5.9,0.3,NaN
20091221,3760,-6,0.1,0.37,6.1,0,NaN
20091222,3700,-5.1,7.4,0.62,6.8,3.7,NaN
20091223,1380,-2,3.8,0.6,3.1,2.1,NaN
20091224,2220,-0.8,4.8,0.62,2.5,3.9,NaN
20091225,1530,2.5,8.4,0.73,9.9,0,NaN
20091226,4020,-2.5,3.9,0.51,7.3,0,NaN
20091227,2900,-2,3,0.38,4.4,0.1,NaN
20091228,1590,-2.3,2,0.57,7,0.2,NaN
20091229,3780,-4,1.8,0.47,3.3,5.2,NaN
20091230,2380,0.4,8.1,0.84,4.1,8.6,NaN
20091231,730,-1,5.8,0.66,2.8,4.7,NaN
